Date,Weight JPM.N,Weight BAC.N,Weight WFC.N,Weight MS.N,Weight AXP.N,Weight BX.N,Weight GS.N,Weight BLK.N
2022-10-12,0.2499249228812596,0.19704734379679947,0.1263619291500034,0.10814853033224565,0.084026627935118,0.08584590679704147,0.08292917665421165,0.06571556245332073
2022-10-11,0.24758760367902902,0.19776561892875832,0.12632671810634308,0.10943941280007362,0.08525120514465692,0.0842977180855046,0.08317223858585877,0.0661594846697756
2022-10-10,0.24875915004074442,0.1987358275238519,0.12699943087823587,0.108739302198199,0.0832795182541595,0.08428294393226436,0.08289951673943828,0.06630431043310676
2022-10-07,0.24930945399686288,0.19789409754890736,0.12712568758046705,0.1086778140818927,0.08358001145133452,0.08454160442818417,0.08245463104009663,0.06641669987225464
2022-10-06,0.24818852722278298,0.19752721632627718,0.12536183990369557,0.10922530272697602,0.08352512205051373,0.08747433977995396,0.08140321105939925,0.06729444093040123
2022-10-05,0.24893660533454623,0.1969222551868568,0.12629708433676995,0.109697384084413,0.08321637235617119,0.08635313183193691,0.08112073824890839,0.06745642862039754
2022-10-04,0.25066628227994686,0.19690288180154764,0.12515173523956966,0.10924723449970111,0.08264540578132742,0.08648669296815907,0.08147891280667266,0.06742085462307564
2022-10-03,0.25078083693645076,0.19799366650374786,0.12516655060625625,0.1095190451652312,0.08331449275704962,0.08376566452709541,0.08107108704068491,0.06838865646348388
2022-09-30,0.25058447748042245,0.19811515839347615,0.12471711388656655,0.11089293949627838,0.08269034625852903,0.0835037128433221,0.08180919364085622,0.06768705800054918
2022-09-29,0.2512923541693853,0.19855366459837784,0.1238085082312798,0.11050008738038462,0.08326066016624432,0.08256825731543149,0.08149356474157646,0.06852290339731995
2022-09-28,0.25128876024856917,0.19779630174993182,0.12264030441398564,0.11081592842653198,0.08349395929824757,0.08265747730195695,0.0813771298021606,0.06993013875861616
2022-09-27,0.251926638457573,0.19905177724345227,0.1230398865577619,0.11057476838866902,0.0835330090961784,0.08055191389807294,0.0806314251563378,0.0706905812019547
2022-09-26,0.2520564331997991,0.20037169261201876,0.12195871890434877,0.11004423500031524,0.08281628194340544,0.08106350109947617,0.08085166630179377,0.07083747093884253
2022-09-23,0.25290963708809866,0.20115873342385657,0.12093371154932149,0.11040971087086941,0.08296960993360926,0.07991192283271303,0.08135810018809436,0.07034857411343724
2022-09-22,0.25144402529479504,0.20103340668255498,0.12123609160156489,0.11203523088032885,0.08255215279584367,0.07974418554663362,0.08225850095027108,0.06969640624800778
2022-09-21,0.2492144358285302,0.2009232538620207,0.1209396281453987,0.11183734868774906,0.08410140226056848,0.08122115756763808,0.08260722458982504,0.06915554905826979
2022-09-20,0.2503855974009763,0.2020787551105814,0.1211867603962971,0.11017166572710901,0.08469228746181548,0.0811870785109228,0.08124288220433405,0.06905497318796387
2022-09-19,0.25038542135395114,0.20110841699485763,0.1212873229697897,0.10989426783745465,0.08403913113134792,0.08327047177424766,0.0809707244814314,0.06904424345691978
2022-09-16,0.2515011455427118,0.20051814010377883,0.12189739057052855,0.10978239034970959,0.08394203472612545,0.08177821632501199,0.08147009873447927,0.0691105836476544
2022-09-15,0.2503288067478349,0.2005117818546956,0.12106454579979643,0.10956867739180814,0.08464429462881995,0.08306177373695706,0.08188221277988827,0.06893790706019955
2022-09-14,0.2491823785513388,0.19884418176901353,0.11994293022073134,0.10935587378530313,0.08561957401117753,0.0845123578747708,0.08164817292954774,0.0708945308581173
2022-09-13,0.2497508324157283,0.19959864314777384,0.1197714042068327,0.10918802290339122,0.08509544595927503,0.08363131153050885,0.08192641259789037,0.07103792723859972
2022-09-12,0.24745833280663923,0.1980248323109121,0.12067062328402693,0.10814525890231307,0.08510406479348988,0.08545100453726212,0.08173827559357735,0.07340760777177925
2022-09-09,0.24701343784329163,0.19813624711462405,0.12134348458897322,0.10839206372086797,0.08383439977577073,0.08532214700702313,0.08195924726018093,0.07399897268926839
2022-09-08,0.24852040592832775,0.19864058961715242,0.12239989790213802,0.1083280809715771,0.0821194650977928,0.08385806146231292,0.08170604844477394,0.07442745057592502
2022-09-07,0.2482722669990005,0.19673585023599693,0.12128090300714951,0.10876259209827649,0.08325414403046338,0.08523051098098906,0.0823248052250892,0.07413892742303489
2022-09-06,0.24831914626124701,0.197463678531851,0.12090071290528753,0.1086412031165898,0.08281701571531314,0.08483677042173517,0.08287131771094022,0.07415015533703599
2022-09-02,0.246660025511126,0.19839187436204872,0.12152531703926778,0.10955414291318874,0.08294433281923268,0.0840502902404095,0.08359738518599348,0.07327663192873285
2022-09-01,0.2471916921744951,0.1976667217356039,0.12182852757909633,0.10873303222530667,0.08326978556456041,0.08393719588770727,0.08369908337106939,0.07367396146216112
2022-08-31,0.24594131401746053,0.19884393720974225,0.12207152185697094,0.1077241138669868,0.08390808755234454,0.08389782112056406,0.08363823145410858,0.07397497292182238
2022-08-30,0.24534470764772362,0.19999866708156527,0.1222424765854718,0.10583381425472,0.0846631648875949,0.084684733329977,0.08317870563467343,0.07405373057827382
2022-08-29,0.2452413089812676,0.19883491828536207,0.1216031988523705,0.10696065197514296,0.08457660698124617,0.0851685329691473,0.08323044774831502,0.07438433420714834
2022-08-26,0.24398368323780517,0.19808897795432903,0.12082158782139656,0.1079681543571263,0.08544193723763595,0.08659868068238477,0.08321472321353462,0.07388225549578772
2022-08-25,0.24313916041483405,0.19717075660457714,0.12022385224904245,0.10778946157564953,0.08493531609628953,0.08931048091630835,0.0826177342701195,0.07481323787317963
2022-08-24,0.24203117992443185,0.19738808656147783,0.12049361860530489,0.10824589385811736,0.08490213399147442,0.08870141145137656,0.08308902428045038,0.07514865132736677
2022-08-23,0.24251825002971525,0.19763293012934932,0.1202967174316501,0.1083584788305748,0.08431455904526418,0.08873986605778111,0.08302859970254968,0.07511059877311548
2022-08-22,0.24398901511938428,0.19864524969746103,0.1199413552633209,0.108136662534476,0.08418729475037079,0.08723205952862369,0.08325321293505325,0.07461515017131012
2022-08-19,0.2429914326441262,0.19882337140162382,0.1199639687694604,0.10777105725496564,0.08483169676727051,0.08738571197682889,0.08317367225110366,0.07505908893462099
2022-08-18,0.2433116161480283,0.19853683844979353,0.11919035812695418,0.10725382168945255,0.08407211088984329,0.08867306072315452,0.0824429223374929,0.0765192716352807
2022-08-17,0.24503941121839762,0.19910811718379087,0.11910653429619836,0.10673439615613371,0.08363029594403738,0.08791726703866473,0.08220373656202545,0.07626024160075175
2022-08-16,0.24539615346888782,0.19896960517031506,0.11807145575475543,0.10653593473230759,0.0837822203887049,0.08818995032722522,0.08191464857735499,0.0771400315804489
2022-08-15,0.24405001786594172,0.19764234177684392,0.11774779677165689,0.10719678691299907,0.08414414051918087,0.08944949535146615,0.08244745941034151,0.07732196139156988
2022-08-12,0.24360659329887216,0.19808915427361068,0.11834087463381618,0.10687139659293571,0.08444224193475824,0.08961884334101798,0.0820494212654843,0.07698147465950475
2022-08-11,0.24358035055058244,0.1991853623854842,0.11848143610763384,0.10689960773947754,0.08435665846264889,0.08876569021539985,0.08289523181346342,0.07583566272530963
2022-08-10,0.24296825941675054,0.19690542388692345,0.11749228653281035,0.10663563971057825,0.08510033850220039,0.09148725812318557,0.08300994221138078,0.07640085161617077
2022-08-09,0.2445662444711083,0.19670219897389718,0.11880447843344738,0.10700241119192513,0.08592514287186033,0.08825846084221102,0.08295432258171326,0.0757867406338375
2022-08-08,0.24368244282412058,0.1952498053849899,0.11886346254030976,0.10716499403494792,0.08555893224225182,0.09039501397519079,0.08291855993474395,0.07616678906344518
2022-08-05,0.24516845189820813,0.1967710212418951,0.11969072082319009,0.10662903144622485,0.08515653523104985,0.0885177274205426,0.08240560921734168,0.07566090272154762
2022-08-04,0.24127271727055336,0.19621415890507873,0.11860768725105475,0.10714350311600919,0.08598845903846916,0.09120155204820579,0.08285134581717542,0.07672057655345374
2022-08-03,0.24293759408218293,0.1967983916787146,0.12120508757450764,0.10630836400643129,0.08484315270017496,0.08927503706640372,0.08283277523751187,0.07579959765407276
2022-08-02,0.24463756556125993,0.19668369824579338,0.12049605122385204,0.10624252104634385,0.0842061714103672,0.09037598883883695,0.08295004657847704,0.07440795709506974
2022-08-01,0.24473310265462075,0.19762174441035604,0.12049086211782775,0.1053289821906571,0.08387248392760654,0.09136508376915269,0.08273555633329509,0.07385218459648421
2022-07-29,0.24627421118123013,0.19746778354338074,0.12095071115955607,0.10519769267882285,0.0839352896004289,0.08999232670156065,0.08275161863424878,0.07343036650077192
2022-07-28,0.2473862796207766,0.19642116230246556,0.12054839789863454,0.10485427733369714,0.08368412686760612,0.09155775211111587,0.08245164883454557,0.0730963550311585
2022-07-27,0.24942927158026054,0.19890268136308897,0.1221805505739091,0.10476702808766104,0.08377859805328579,0.08769760628996015,0.08167273822052416,0.07157152583131028
2022-07-26,0.2505130805475504,0.1997094858085662,0.12237005613218664,0.10468205539077068,0.08447794269870541,0.08571892691050126,0.0818062077427241,0.0707222447689953
2022-07-25,0.24935489540928202,0.1997067914707201,0.12157838985293931,0.1048047518753147,0.08496144882560118,0.08727390438549737,0.08155480149743402,0.07076501668321118
2022-07-22,0.2496950246025615,0.19899501215537407,0.12130494362557401,0.10521520787827274,0.08498513118543287,0.08699446632449649,0.0819453452681548,0.07086486896013362
2022-07-21,0.249633751370672,0.19928297736840447,0.12099377420249703,0.10542782986116614,0.08298785782616255,0.0878522203957434,0.08268726295837973,0.07113432601697477
2022-07-20,0.2494691071037059,0.19877973209354174,0.12016065076073228,0.10452973637089513,0.08280290397888286,0.09130001770595997,0.0818990840466738,0.07105876793960818
2022-07-19,0.2504797542372371,0.199490365904544,0.12113463904582544,0.10472965700005536,0.08248197863983991,0.0897229007900301,0.08134466022398229,0.07061604415848592
2022-07-18,0.2538260844827958,0.20039372695736202,0.1207804157041491,0.10504223060576832,0.08249612101956623,0.08769528943471608,0.0800293241314306,0.06973680766421182
2022-07-15,0.25651897273872165,0.20037772472268314,0.12063224219681595,0.10398723553333167,0.082740033309084,0.08757422802920371,0.07808517414364595,0.07008438932651383
2022-07-14,0.2574249026731132,0.1964773077477391,0.1192498528871589,0.10443910218699264,0.08318103956035923,0.08858094527626102,0.07852975070339034,0.07211709896498567
2022-07-13,0.26094250647937534,0.19673279789521356,0.11764968778447302,0.10256406815504693,0.08311267029854484,0.08836539883875197,0.07915558379138177,0.07147728675721252
2022-07-12,0.2601423514677438,0.19756520159883229,0.11776454340663182,0.10258701523216775,0.08195081804502045,0.0897693937038018,0.07881329413726615,0.07140738240853585
2022-07-11,0.25908134167816077,0.19757922378042103,0.11796181998058165,0.10210658238886522,0.08251789839118791,0.09062306967889375,0.07874283583074793,0.07138722827114188
2022-07-08,0.2593921629332383,0.19726938783514217,0.11769664143199053,0.10209906633478531,0.08221762674961508,0.09041634226455318,0.07867585953817446,0.07223291291250095
2022-07-07,0.2593805807516918,0.19707455590145267,0.1171468669812973,0.1021189893853741,0.08153392584196817,0.09127230061474045,0.07898861925289367,0.07248416127058187
2022-07-06,0.25890017072218885,0.19611415522388895,0.11803467061217326,0.10241750120453226,0.08173733625598704,0.09015512132058714,0.07952686868754955,0.07311417597309296
2022-07-05,0.25836454863572894,0.19607168867790867,0.11880458602629543,0.10243137190086277,0.08191941967759016,0.08944250364309356,0.07977075055660487,0.07319513088191544
2022-07-01,0.26034749651889993,0.19709770887975386,0.11768472117524008,0.10278041549348395,0.08195090467387309,0.08786311153243355,0.07991521511593525,0.07236042661038043
2022-06-30,0.2604856453583052,0.197002810904658,0.11701238796685388,0.10321362390450514,0.08199007047295129,0.08749930918492181,0.08038229058470897,0.0724138616230957
2022-06-29,0.26132398708681703,0.1980848677018441,0.11614968011971731,0.10554802497611754,0.08104926872387623,0.08517829296032556,0.08041870049751645,0.07224717793378575
2022-06-28,0.2597988857739599,0.19850600377934263,0.11631395375283042,0.10442084513442157,0.08177887073131446,0.08779077766208779,0.07859629679893412,0.07279436636710908
2022-06-27,0.2594270801085299,0.19781845227869152,0.11576121847551162,0.102813756845799,0.08246915023470595,0.0900306053603183,0.07844242473536077,0.07323731196108292
2022-06-24,0.2595507985596694,0.19608430489560547,0.11637311329697445,0.10253932900551882,0.08290246925090042,0.0902648108636137,0.07836067255501504,0.07392450157270278
2022-06-23,0.2616226781685089,0.20209954245906328,0.1123266439460801,0.101176571606231,0.08340850193663901,0.08846945672199266,0.07689103251220322,0.07400557264928194
2022-06-22,0.262886585085254,0.20411010713872593,0.11369642730199081,0.10113773327941522,0.08449807177116009,0.08595585060998588,0.07598225228403845,0.0717329725294296
2022-06-21,0.26295287082627666,0.2045727550840644,0.11422949533500303,0.10090652064679093,0.0842604484422882,0.08546694144580079,0.07564659103688774,0.0719643771828881
2022-06-17,0.262462367339173,0.20332545679649888,0.11531254042506338,0.10082071477302539,0.08584137524150202,0.08648168682443383,0.07601282643911302,0.06974303216119039
2022-06-16,0.2642488904266267,0.20354021871168998,0.11319269064789307,0.10260590334430612,0.0821308409943283,0.08621532449603853,0.07767419361158952,0.07039193776752777
2022-06-15,0.2621851601651572,0.1997322799040043,0.1119064163420336,0.10285880171874853,0.08517061371943808,0.09074937657779324,0.07709755271998431,0.07029979885284071
2022-06-14,0.2632248898721562,0.1991626350153823,0.11147605088097556,0.1030319911548183,0.08556185858153355,0.0908733680935292,0.07628736859296345,0.07038183780864142
2022-06-13,0.26319155911638026,0.19930963591622047,0.11417546950143978,0.1016020941382309,0.08511074257845093,0.09131638872995179,0.07521545970152817,0.07007865031779764
2022-06-10,0.26113111781437454,0.19875134611254658,0.11298087212212368,0.10069292057829886,0.08648303594225454,0.0970165920482322,0.07334942445753838,0.06959469092463125
2022-06-09,0.2603737882269754,0.1967034834347509,0.1144201037529349,0.10043902767363078,0.08576335979557184,0.09762211083613992,0.073954046145163,0.07072408013483321
2022-06-08,0.2584949540892493,0.19882505830686603,0.11631538157152058,0.10007240939188185,0.08593376855858477,0.09700602475349994,0.07434756620166687,0.06900483712673076
2022-06-07,0.257737913574499,0.19758826298880403,0.11627712498840498,0.1007051877619485,0.08570552861780215,0.09798742720677683,0.07453268416278237,0.06946587069898202
2022-06-06,0.2585010555555401,0.19759946492007185,0.11602702486038652,0.10072216088676118,0.08533136905326952,0.09768816923542309,0.07471549927772114,0.0694152562108266
2022-06-03,0.25919909443601474,0.19769700177152094,0.11518500746029126,0.09977095599654974,0.08518211542180018,0.0997239214319001,0.07423894606843366,0.0690029574134893
2022-06-02,0.2594055544921543,0.19784585868832716,0.11496329998187105,0.09972266228713784,0.08522558629996035,0.09870410833712225,0.07454240537740749,0.0695905245360196
2022-06-01,0.2590230956136221,0.20056833830883478,0.11620317716129454,0.10094010727141266,0.08474107637538073,0.09552000687163707,0.0750704061923687,0.06793379220544947
2022-05-31,0.25963532598037353,0.2003698089373513,0.11597993455252431,0.10073666787759995,0.0849916012883397,0.09544338493078572,0.07507563243086258,0.06776764400216288
2022-05-27,0.2574987372607878,0.19920562279744441,0.1161704946864781,0.10100050509206064,0.08530093621232128,0.09798106612309009,0.07539917283505733,0.06744346499276027
2022-05-26,0.2577253927636641,0.20028811337164032,0.11717142484838662,0.10079907835598644,0.0844235798311378,0.09720242005907412,0.07537995655663685,0.06701003421347375
2022-05-25,0.2609453707864766,0.20162737554572907,0.11676954897357039,0.1004396420397018,0.08440076101255858,0.0939827452083097,0.07554778272631724,0.06628677370733653
2022-05-24,0.2622171456401793,0.202939488955404,0.11593303803874629,0.10129834446839121,0.0828062499559637,0.09240097210816216,0.07621415011181198,0.06619061072134144
2022-05-23,0.25813875817419707,0.20385534862937058,0.11715901451922026,0.10156327705876154,0.08448116080497305,0.09271891860178076,0.07673296539440085,0.06535055681729585
2022-05-20,0.2540826634716052,0.20112750357378403,0.11644493760813965,0.10236093857389363,0.08507842160909776,0.09612220955051391,0.07771628850092456,0.06706703711204148
2022-05-19,0.25501747219585685,0.20370105033171568,0.11683310941197916,0.10265265757146232,0.08511136083940682,0.09302522881870548,0.07771557194721596,0.06594354888365778
2022-05-18,0.2569650917834313,0.20473840732889745,0.1162841943901751,0.10283381065794746,0.08564233880300819,0.09142796898939362,0.07678056915717743,0.06532761888996945
2022-05-17,0.25410166018141234,0.20532639789628457,0.11731575794937404,0.1027230667879205,0.08630548886414507,0.09245867572969531,0.07614375616193925,0.0656251964292287
2022-05-16,0.25404803467012904,0.2051339524863684,0.11702037341467227,0.1022288967193673,0.08616211314441807,0.09281715956101307,0.07625714314141514,0.06633232686261674
2022-05-13,0.25262090182405855,0.20465479010574833,0.11672915576606796,0.1017547146669962,0.08634278470495509,0.09438368744508388,0.07618334294263975,0.06733062254445031
2022-05-12,0.25586726211937943,0.20853398713704266,0.11695905519239286,0.10146160769745825,0.08518458461942373,0.08893299273215535,0.07592740161486332,0.06713310888728448
2022-05-11,0.2542512964347765,0.20999339484816604,0.11823281296511157,0.10112000798608338,0.08795197812410718,0.08588084539007904,0.07592256080304803,0.06664710344862827
2022-05-10,0.25300759763209607,0.20875712438616645,0.11831289822444571,0.10172701963764771,0.08830099582313829,0.0869590497025576,0.07594803437886499,0.06698728021508325
2022-05-09,0.256417314879041,0.20993508979879572,0.11937462508941105,0.1017006264492917,0.08687290171892591,0.08393374329950808,0.07603717030388957,0.065728528461137
2022-05-06,0.25358186761032175,0.21056474883926848,0.11784038580476405,0.10282388647477801,0.08784215812405596,0.08584305489676458,0.07504134308816716,0.06646255516187995
2022-05-05,0.2520067832212437,0.20942120499587058,0.11747056740094768,0.10288025032350391,0.08916833645407109,0.08808425292484268,0.07448103357286419,0.06648757110665614
2022-05-04,0.25009554229057346,0.20846263819827876,0.11676092581040005,0.10221753704609979,0.08971381761071344,0.09062086894061092,0.0746070612830902,0.06752160882023338
2022-05-03,0.2512565720328708,0.20801129384512124,0.11638677479532944,0.10186855636799647,0.09012200439850586,0.09069910910435032,0.07517620939938165,0.06647948005644425
2022-05-02,0.250431841470984,0.2061229980939798,0.1171747666070934,0.10149242326412315,0.09148901917412357,0.09077620812274738,0.07550356098354394,0.06700918228340463
2022-04-29,0.2506188648024305,0.20551113317296626,0.1182247281174232,0.1007824783088838,0.09405698287204817,0.08800838023874015,0.07503950504523807,0.06775792744226994
2022-04-28,0.24932744558859535,0.20412092176240262,0.11783773784718397,0.10080567930921729,0.09432094333528987,0.0903103367869463,0.07529794947194053,0.06797898589842412
2022-04-27,0.2491228570359072,0.20422857394625718,0.11804064505331391,0.1008557822107322,0.09344541445660852,0.09096902937186331,0.0751830636059582,0.06815463431935938
2022-04-26,0.25105437993906343,0.20425597005544596,0.11740870736031223,0.10051108294780028,0.09347886525300879,0.09032205484800553,0.07475431634126088,0.06821462325510279
2022-04-25,0.2510734498630692,0.20279714171039168,0.11713921775836078,0.10071900438167576,0.09348811853419638,0.09193840980908134,0.07447076193373398,0.06837389600949094
2022-04-22,0.2516129381160944,0.20463984429119234,0.11865981272603522,0.10053579872932487,0.09184832402754414,0.09052703352036887,0.07422440343875503,0.0679518451506851
