Date,VADER Sentiment,FinBERT Sentiment,GPT Sentiment
2022-06-06,0.2641509433962264,0.8867924528301887,-0.0188679245283018
2022-06-07,0.4067796610169492,0.8305084745762712,0.1525423728813559
2022-06-08,0.1702127659574468,0.851063829787234,0.1276595744680851
2022-06-09,0.4081632653061224,0.9387755102040816,0.1428571428571428
2022-06-10,0.2105263157894736,0.9210526315789472,0.1842105263157894
2022-06-11,0.3478260869565217,1.0,0.217391304347826
2022-06-12,0.2941176470588235,0.8529411764705882,0.1470588235294117
2022-06-13,0.2549019607843137,0.7058823529411765,0.0784313725490196
2022-06-14,0.3170731707317073,0.7804878048780488,0.0975609756097561
2022-06-15,0.2692307692307692,0.903846153846154,0.0192307692307692
2022-06-16,0.3454545454545454,0.9090909090909092,0.0
2022-06-17,0.6170212765957447,0.851063829787234,0.1914893617021276
2022-06-18,0.2058823529411764,0.9411764705882352,0.1470588235294117
2022-06-19,0.303030303030303,0.9090909090909092,0.1818181818181818
2022-06-20,0.4516129032258064,0.9032258064516128,0.1290322580645161
2022-06-21,0.25,0.8461538461538461,-0.1538461538461538
2022-06-22,0.490566037735849,0.9056603773584906,0.0754716981132075
2022-06-23,0.2115384615384615,0.9423076923076924,-0.0576923076923076
2022-06-24,0.2941176470588235,0.9117647058823528,0.1470588235294117
2022-06-25,0.4166666666666667,0.9166666666666666,0.25
2022-06-26,0.0416666666666666,0.9583333333333334,0.125
2022-06-27,0.1724137931034483,0.9310344827586208,0.1379310344827586
2022-06-28,0.3703703703703703,0.8888888888888888,0.037037037037037
2022-06-29,0.3454545454545454,0.7636363636363637,0.0181818181818181
2022-06-30,0.2444444444444444,0.9555555555555556,0.1111111111111111
2022-07-01,0.0465116279069767,0.813953488372093,-0.2093023255813953
2022-07-02,-0.0526315789473684,0.7894736842105263,0.2105263157894736
2022-07-03,0.0967741935483871,0.9032258064516128,0.0
2022-07-04,0.1739130434782608,0.8260869565217391,0.1739130434782608
2022-07-05,0.1818181818181818,0.8181818181818182,0.0
2022-07-06,0.0,0.75,0.15625
2022-07-07,0.3181818181818182,0.8636363636363636,0.1136363636363636
2022-07-08,0.3442622950819672,0.7540983606557377,-0.0163934426229508
2022-07-09,0.3043478260869565,0.9130434782608696,0.217391304347826
2022-07-10,0.2727272727272727,1.0,0.0
2022-07-11,0.1282051282051282,0.7692307692307693,0.0512820512820512
2022-07-12,-0.0857142857142857,0.7714285714285715,0.0285714285714285
2022-07-13,0.2682926829268293,0.7560975609756098,0.024390243902439
2022-07-14,0.2307692307692307,0.8653846153846154,-0.0384615384615384
2022-07-15,0.26,0.8,0.14
2022-07-16,0.3773584905660377,0.9056603773584906,0.1132075471698113
2022-07-17,-0.0909090909090909,0.8181818181818182,0.2045454545454545
2022-07-18,0.1969696969696969,0.803030303030303,0.1363636363636363
2022-07-19,0.1891891891891892,0.7297297297297297,0.0405405405405405
2022-07-20,0.3333333333333333,0.84,0.12
2022-07-21,0.2972972972972973,0.8648648648648649,-0.027027027027027
2022-07-22,0.1285714285714285,0.7285714285714285,-0.0714285714285714
2022-07-23,0.282051282051282,0.8461538461538461,0.1282051282051282
2022-07-24,0.3714285714285714,0.8285714285714286,-0.1428571428571428
2022-07-25,0.1780821917808219,0.9041095890410958,0.0958904109589041
2022-07-26,0.1538461538461538,0.7211538461538461,0.0288461538461538
2022-07-27,0.108695652173913,0.6956521739130435,-0.2028985507246377
2022-07-28,0.0,0.6870748299319728,0.0612244897959183
2022-07-29,0.0975609756097561,0.8170731707317073,0.0853658536585365
2022-07-30,0.2558139534883721,0.9302325581395348,0.2325581395348837
2022-07-31,0.5769230769230769,1.0,0.1538461538461538
2022-08-01,0.1428571428571428,0.7755102040816326,-0.0204081632653061
2022-08-02,0.119047619047619,0.8809523809523809,-0.0238095238095238
2022-08-03,0.1969696969696969,0.7424242424242424,0.0909090909090909
2022-08-04,-0.0476190476190476,0.8095238095238095,-0.0952380952380952
2022-08-05,0.2692307692307692,0.8461538461538461,0.1538461538461538
2022-08-06,0.4090909090909091,1.0,-0.0454545454545454
2022-08-07,0.3773584905660377,0.9056603773584906,0.2641509433962264
2022-08-08,0.1016949152542373,0.6101694915254238,-0.2203389830508474
2022-08-09,0.21875,0.765625,0.109375
2022-08-10,0.1525423728813559,0.7627118644067796,0.0677966101694915
2022-08-11,0.1063829787234042,0.8936170212765957,0.1489361702127659
2022-08-12,0.2222222222222222,0.8571428571428571,-0.0476190476190476
2022-08-13,0.2837837837837837,0.972972972972973,0.2567567567567567
2022-08-14,0.2758620689655172,0.8620689655172413,0.0689655172413793
2022-08-15,0.2826086956521739,0.782608695652174,0.1521739130434782
2022-08-16,0.4222222222222222,0.8888888888888888,0.2
2022-08-17,0.0833333333333333,0.8472222222222222,-0.0138888888888888
2022-08-18,0.0588235294117647,0.8235294117647058,0.0196078431372549
2022-08-19,0.3793103448275862,0.7758620689655172,0.1896551724137931
2022-08-20,0.3548387096774194,0.8064516129032258,0.0967741935483871
2022-08-21,0.1578947368421052,0.868421052631579,0.131578947368421
2022-08-22,0.125,0.7708333333333334,0.1458333333333333
2022-08-23,0.2978723404255319,0.9148936170212766,0.1489361702127659
2022-08-24,0.2151898734177215,0.8607594936708861,0.0126582278481012
2022-08-25,0.2307692307692307,0.6923076923076923,0.0576923076923076
2022-08-26,0.0350877192982456,0.8070175438596491,-0.1578947368421052
2022-08-27,0.4117647058823529,0.8823529411764706,0.088235294117647
2022-08-28,0.5,0.8461538461538461,0.0384615384615384
2022-08-29,0.1395348837209302,0.8372093023255814,0.0697674418604651
2022-08-30,0.3958333333333333,0.8541666666666666,0.2916666666666667
2022-08-31,0.1463414634146341,0.7682926829268293,-0.2317073170731707
2022-09-01,-0.0067567567567567,0.7094594594594594,-0.1621621621621621
2022-09-02,0.4126984126984127,0.8571428571428571,0.238095238095238
2022-09-03,0.1212121212121212,0.9696969696969696,0.0
2022-09-04,0.12,0.88,0.04
2022-09-05,0.2777777777777778,0.8888888888888888,0.1111111111111111
2022-09-06,0.2553191489361702,0.851063829787234,0.0851063829787234
2022-09-07,0.2051282051282051,0.7564102564102564,0.0256410256410256
2022-09-08,0.2631578947368421,0.8771929824561403,-0.0350877192982456
2022-09-09,0.2448979591836734,0.7755102040816326,0.1632653061224489
2022-09-10,0.5333333333333333,1.0,0.0333333333333333
2022-09-11,0.4545454545454545,0.9393939393939394,0.0909090909090909
2022-09-12,0.2,0.74,0.24
2022-09-13,0.3409090909090909,0.7727272727272727,-0.0681818181818181
2022-09-14,0.2,0.7272727272727273,0.0363636363636363
2022-09-15,0.40625,0.8125,-0.046875
2022-09-16,0.288135593220339,0.847457627118644,-0.1016949152542373
2022-09-17,0.2511627906976744,0.9488372093023256,0.2372093023255814
2022-09-18,0.303030303030303,0.8181818181818182,0.0606060606060606
2022-09-19,0.0666666666666666,0.7111111111111111,0.0222222222222222
2022-09-20,0.1940298507462686,0.7164179104477612,-0.0895522388059701
2022-09-21,0.2077922077922078,0.7142857142857143,-0.0909090909090909
2022-09-22,0.25,0.8055555555555556,0.0972222222222222
2022-09-23,0.088235294117647,0.6470588235294118,-0.1617647058823529
2022-09-24,-0.1111111111111111,0.8518518518518519,-0.074074074074074
2022-09-25,0.5,0.8928571428571429,0.1428571428571428
2022-09-26,0.146067415730337,0.8764044943820225,0.1011235955056179
2022-09-27,0.1884057971014492,0.7536231884057971,0.1304347826086956
2022-09-28,0.1237113402061855,0.6907216494845361,-0.1443298969072164
2022-09-29,0.2,0.6571428571428571,-0.1285714285714285
2022-09-30,0.3,0.7666666666666667,-0.1
2022-10-01,0.3666666666666666,0.7333333333333333,0.0333333333333333
2022-10-02,0.3714285714285714,0.7714285714285715,0.1142857142857142
2022-10-03,0.3392857142857143,0.7857142857142857,0.0892857142857142
2022-10-04,0.3272727272727272,0.7636363636363637,0.0181818181818181
2022-10-05,0.0869565217391304,0.6956521739130435,0.1304347826086956
2022-10-06,0.3103448275862069,0.7931034482758621,0.0
2022-10-07,0.2033898305084746,0.7288135593220338,-0.0169491525423728
2022-10-08,0.4137931034482758,0.7241379310344828,0.1724137931034483
2022-10-09,0.44,0.6,-0.12
2022-10-10,0.0769230769230769,0.8076923076923077,0.0192307692307692
2022-10-11,0.3137254901960784,0.6470588235294118,-0.0784313725490196
2022-10-12,0.1282051282051282,0.7435897435897436,-0.1282051282051282
2022-10-13,0.509090909090909,0.8181818181818182,0.109090909090909
2022-10-14,0.1578947368421052,0.9210526315789472,0.0263157894736842
2022-10-15,0.4848484848484848,0.8181818181818182,0.0606060606060606
2022-10-16,0.1935483870967742,1.0,-0.032258064516129
2022-10-17,0.1,0.725,0.1
2022-10-18,0.0428571428571428,0.7714285714285715,-0.0571428571428571
2022-10-19,0.3230769230769231,0.8769230769230769,0.0153846153846153
2022-10-20,0.3508771929824561,0.6842105263157895,0.0526315789473684
2022-10-21,0.2682926829268293,0.8780487804878049,0.073170731707317
2022-10-22,0.3,0.9,-0.1
2022-10-23,0.1714285714285714,0.7714285714285715,0.1142857142857142
2022-10-24,0.1509433962264151,0.6981132075471698,-0.0754716981132075
2022-10-25,0.1944444444444444,0.6388888888888888,-0.0925925925925925
2022-10-26,0.1276595744680851,0.5691489361702128,-0.0744680851063829
2022-10-27,0.1335504885993485,0.6351791530944625,-0.1107491856677524
2022-10-28,0.0533333333333333,0.6888888888888889,0.0266666666666666
2022-10-29,0.3076923076923077,0.7384615384615385,-0.0461538461538461
2022-10-30,0.3214285714285714,0.875,0.0714285714285714
2022-10-31,0.1727272727272727,0.6727272727272727,-0.1
2022-11-01,0.1020408163265306,0.7346938775510204,-0.1224489795918367
2022-11-02,0.1641791044776119,0.8208955223880597,-0.0298507462686567
2022-11-03,0.136986301369863,0.863013698630137,0.0410958904109589
2022-11-04,0.2115384615384615,0.8173076923076923,-0.0288461538461538
2022-11-05,0.3191489361702128,0.8723404255319149,0.0
2022-11-06,0.0579710144927536,0.6666666666666666,-0.072463768115942
2022-11-07,0.1486486486486486,0.7837837837837838,-0.0405405405405405
2022-11-08,0.1296296296296296,0.6296296296296297,0.0
2022-11-09,0.3333333333333333,0.6388888888888888,-0.125
2022-11-10,0.175,0.6875,-0.1125
2022-11-11,0.2352941176470588,0.8431372549019608,-0.0784313725490196
2022-11-12,0.2888888888888888,0.8444444444444444,-0.0222222222222222
2022-11-13,0.2972972972972973,0.8918918918918919,0.1621621621621621
2022-11-14,0.2093023255813953,0.5116279069767442,0.0465116279069767
2022-11-15,0.1967213114754098,0.819672131147541,-0.0163934426229508
2022-11-16,0.027027027027027,0.7162162162162162,-0.1486486486486486
2022-11-17,0.0985915492957746,0.8169014084507042,-0.0422535211267605
2022-11-18,0.1538461538461538,0.8974358974358975,-0.0769230769230769
2022-11-19,0.2758620689655172,0.8620689655172413,-0.0689655172413793
2022-11-20,0.4347826086956521,0.9565217391304348,0.0434782608695652
2022-11-21,0.4137931034482758,0.8275862068965517,0.2413793103448276
2022-11-22,0.3559322033898305,0.7796610169491526,0.0677966101694915
2022-11-23,0.1276595744680851,0.8085106382978723,0.1276595744680851
2022-11-24,0.196078431372549,0.7647058823529411,0.0980392156862745
2022-11-25,0.2,0.8285714285714286,0.0857142857142857
2022-11-26,0.1176470588235294,0.7941176470588235,-0.088235294117647
2022-11-27,0.2222222222222222,0.8333333333333334,0.0277777777777777
2022-11-28,0.1176470588235294,0.8431372549019608,0.0
2022-11-29,0.1975308641975308,0.7530864197530864,-0.0123456790123456
2022-11-30,0.1538461538461538,0.8269230769230769,-0.0769230769230769
2022-12-01,0.1481481481481481,0.8703703703703703,0.1296296296296296
2022-12-02,0.1176470588235294,0.8235294117647058,-0.088235294117647
2022-12-03,0.4634146341463415,0.7804878048780488,0.1219512195121951
2022-12-04,0.0714285714285714,0.8928571428571429,0.1071428571428571
2022-12-05,0.32,0.86,0.0
2022-12-06,0.3508771929824561,0.7894736842105263,0.0701754385964912
2022-12-07,0.2926829268292683,0.8292682926829268,0.024390243902439
2022-12-08,0.2711864406779661,0.7457627118644068,0.0
2022-12-09,0.2857142857142857,0.8571428571428571,-0.0612244897959183
2022-12-10,0.5,0.8125,0.375
2022-12-11,0.46875,0.875,0.25
2022-12-12,0.3225806451612903,0.7741935483870968,0.1612903225806451
2022-12-13,0.1951219512195122,0.8536585365853658,0.073170731707317
2022-12-14,0.4130434782608695,0.8478260869565217,0.108695652173913
2022-12-15,0.3333333333333333,0.75,0.05
2022-12-16,0.2647058823529412,0.8235294117647058,0.0294117647058823
2022-12-17,0.2307692307692307,0.8461538461538461,-0.0769230769230769
2022-12-18,0.3333333333333333,1.0,0.0
2022-12-19,0.06,0.8,0.08
2022-12-20,0.1403508771929824,0.8771929824561403,0.0175438596491228
2022-12-21,0.2857142857142857,0.8367346938775511,0.0204081632653061
2022-12-22,0.073170731707317,0.8536585365853658,0.1463414634146341
2022-12-23,0.2307692307692307,0.8846153846153846,-0.0769230769230769
2022-12-24,0.2692307692307692,0.7692307692307693,0.0769230769230769
2022-12-25,0.4074074074074074,0.8518518518518519,0.2962962962962963
2022-12-26,0.4545454545454545,0.7878787878787878,0.2727272727272727
2022-12-27,0.2452830188679245,0.8490566037735849,0.0
2022-12-28,0.1923076923076923,0.8653846153846154,0.0192307692307692
2022-12-29,0.0476190476190476,0.8333333333333334,0.0238095238095238
2022-12-30,-0.0294117647058823,0.8529411764705882,0.0294117647058823
