Date,Weight XOM.N,Weight CVX,Weight COP.N,Weight SLB.N,Weight EOG.N,Weight EPD.N,Weight OXY.N,Weight MPC.N
2022-09-26,0.3468970848665119,0.2734753379622994,0.12516601538384967,0.047466866866541814,0.05982215680499074,0.04948424958838264,0.053437064850958976,0.044251223676464765
2022-09-23,0.34605597951962347,0.2744026493670029,0.12399866571642999,0.04793570356599262,0.0606346264080792,0.04984358161986835,0.05297384824507508,0.0441549455579284
2022-09-22,0.34235375146569963,0.2749866433872349,0.1270779518604564,0.04904264152111917,0.06159750283779023,0.049255630308259545,0.05227936712890178,0.04340651149053838
2022-09-21,0.3427620125519782,0.27437667805157023,0.1278836202616396,0.04806462840526408,0.06135620959277748,0.050073940086081216,0.052796880333470395,0.0426860307172187
2022-09-20,0.34351112132566997,0.2727606800141843,0.12720969517051006,0.04855348721785435,0.061210381469383984,0.050151738158379845,0.0533882919233121,0.04321460472070538
2022-09-19,0.3442626609779109,0.2722039663979877,0.12735104374299694,0.048852101109618115,0.06125094810007749,0.05012201137127179,0.053399023263259494,0.04255824503687775
2022-09-16,0.3448111843391146,0.2718265670545669,0.12783406464095326,0.048171422142643396,0.06186150393736411,0.04990633318988854,0.053255127465542555,0.04233379722992664
2022-09-15,0.34399947650166307,0.2736586305568871,0.12804703865224068,0.04878821578437513,0.06121599360098886,0.049791872443097025,0.052773463266518696,0.041725309194229364
2022-09-14,0.34613272936161976,0.2717598966003844,0.12742211624100033,0.048396982400897674,0.06183936675298599,0.049533333654620565,0.05322798739650899,0.041687587591982225
2022-09-13,0.34738201960330417,0.27282916958583064,0.1250326616258537,0.04757499612213841,0.06091669647672704,0.05047505729143124,0.05321648259364652,0.04257291670106824
2022-09-12,0.34779882963904507,0.27194724622402033,0.12450071287979383,0.048551000690446294,0.061261357882762574,0.050137724635101154,0.053198521078727475,0.042604606970103355
2022-09-09,0.3488019020699037,0.27157361456729806,0.123624111731814,0.048637758879404316,0.06064531731668634,0.05046379554670038,0.05300427054744425,0.04324922934074874
2022-09-08,0.3510242781310409,0.27089940881050634,0.12237249296755635,0.04791000034717341,0.05951384637964788,0.051307346091339405,0.05340897160426926,0.043563655668466365
2022-09-07,0.3508890372415998,0.2715394289749324,0.12154977120385335,0.04687916347484557,0.05940465571343079,0.051375744848168835,0.05450819730571826,0.043854001237451
2022-09-06,0.3498221440354005,0.27188252540162944,0.12225090488139054,0.04671302891492959,0.06028724474654945,0.05057067557702254,0.05507289235953372,0.04340058408354437
2022-09-02,0.3490808275297227,0.2707419908634538,0.12299331245201559,0.0471818803124705,0.0603576995750248,0.05020202560601893,0.05613088021820953,0.04331138344308427
2022-09-01,0.34899885912678713,0.2716043871292138,0.12211719212854186,0.046495777475618415,0.0600282766439763,0.050876594279111995,0.05683849687067913,0.043040416346071295
2022-08-31,0.3483730159983491,0.27055248114523534,0.12184221551974783,0.04718515886925654,0.060126265558975135,0.050157404079821465,0.05783352831726867,0.04392993051134589
2022-08-30,0.3475446088895949,0.27223019327206444,0.12180116044113506,0.04737011850739649,0.05980971468713865,0.04934327670660891,0.05807928714798358,0.04382164034807785
2022-08-29,0.3495066562591414,0.2699237414422023,0.1209411873180319,0.04783874274544575,0.06009478338834932,0.049120799579911216,0.05872027993872695,0.0438538093281912
2022-08-26,0.34685236319712576,0.27200143555783884,0.12137468988392666,0.04741224522391862,0.060045424093344915,0.049812857247925973,0.05825953844613385,0.044241446349785316
2022-08-25,0.34784155831693325,0.2714136800718657,0.12017931840855453,0.04785554911753127,0.059785617984946526,0.04998231883358762,0.05843601618628089,0.044505941080300176
2022-08-24,0.34856680096857867,0.2710118282001368,0.11936803858920247,0.047891425833491465,0.05958540519398948,0.0500498271707672,0.059200625716855526,0.044326048326978465
2022-08-23,0.34987889936600997,0.27162977760174123,0.1182690768760098,0.0476898106706603,0.05913424109986547,0.05031153468073356,0.058881447714355245,0.04420521199062435
2022-08-22,0.34825119065180854,0.27298513416173215,0.11908289149405907,0.04641507773552554,0.059906202837013804,0.051699250922241084,0.05715388067128735,0.04450637152633236
2022-08-19,0.34707267153987514,0.2732277210929353,0.1184789120002518,0.04647398463631377,0.059583788310005374,0.052045378930162665,0.05878154784685383,0.044335995643601994
2022-08-18,0.34861430185248105,0.275876350882341,0.11833354642126483,0.04654456853435511,0.05977878349059509,0.052747763060149104,0.053563057716871185,0.04454162804194268
2022-08-17,0.3483500258202702,0.2798427861167187,0.11697727564222718,0.045390714657326636,0.05842229006310952,0.05326254736604571,0.05317505067093824,0.04457930966336369
2022-08-16,0.3478951063810102,0.27943392788330673,0.11630574699780319,0.045930576771976823,0.058155856170374845,0.05429963238781815,0.053994376267007725,0.04398477714070249
2022-08-15,0.3494521004694584,0.27878096105274686,0.11651265338211168,0.0459375894520076,0.05780503215916065,0.05369808187718016,0.05443299230378281,0.04338058930355185
2022-08-12,0.3491974781786984,0.2789031262505366,0.11659369083092269,0.04682351115450583,0.05784717872345467,0.052738794506825386,0.054575304870848385,0.04332091548420803
2022-08-11,0.34894183152055586,0.28071687957542074,0.11478743512403533,0.046878230734408846,0.05782344968854033,0.05255128688506482,0.05497589134852687,0.04332499512344716
2022-08-10,0.3519012126815275,0.28161627540802014,0.11281524059750311,0.04560265427180809,0.057042045267524405,0.05314012533614399,0.05406307245560086,0.04381937398187179
2022-08-09,0.350949205222941,0.28277464163399124,0.11302195710497835,0.04600306612761384,0.05703259983362922,0.05291201439511,0.05403902183951036,0.043267493842225974
2022-08-08,0.35055019686766903,0.2839588636356991,0.11271176769435182,0.0463432337067858,0.0574552763480827,0.053475979073204304,0.05288521077791318,0.04261947189629411
2022-08-05,0.35000402474755,0.28554660191230685,0.11222951443416158,0.04654602431766464,0.05759316533069026,0.05317719728669533,0.05219033792941545,0.04271313404151604
2022-08-04,0.3518433330715191,0.2864570816017804,0.11078875627522726,0.04649446552649127,0.054786252726870294,0.05427136343777473,0.05182479147058072,0.04353395588975627
2022-08-03,0.35494308246503325,0.2845500030630588,0.10877717178072731,0.04703467434202933,0.05495344750259742,0.053342914994580784,0.05315814431622267,0.04324056153575035
2022-08-02,0.3559350340131995,0.2828110949530475,0.10946251045182573,0.047113583376188956,0.0551626660543113,0.05211376893591239,0.055020298841716754,0.042381043373797715
2022-08-01,0.3562505602084989,0.2842596799644808,0.10953329767249192,0.04657961424385043,0.05517198297936291,0.05248568166530855,0.054973367708391764,0.04074581555761464
2022-07-29,0.3577451129663023,0.2839055355511812,0.10983940565188739,0.046381847280466744,0.05583027543935757,0.0515859669186345,0.054237610414624764,0.04047424577754549
2022-07-28,0.35966022671662573,0.27422706992519436,0.11154466831848936,0.04705031659294958,0.056706010265819576,0.05364376057606929,0.05435442545772435,0.042813522147127685
2022-07-27,0.35744828648812194,0.2736534572631144,0.111212078299051,0.048128711590500035,0.05740809159744429,0.05414105073436085,0.0547735147282213,0.043234809299185994
2022-07-26,0.3568336161569172,0.2754682636471833,0.11077277653117706,0.04809957014759249,0.05614698694809746,0.054342972576496985,0.05523106316323737,0.04310475082929814
2022-07-25,0.35507101030186466,0.2751912890616093,0.11095400791751396,0.0484391561024324,0.05658031137332302,0.05382291377410866,0.056808303424644345,0.043133008044503665
2022-07-22,0.35554258890685886,0.27650682062009724,0.10991246677704208,0.04859457726935428,0.05605580214523038,0.05462115571853013,0.05572105147835708,0.04304553708453007
2022-07-21,0.35577419122240367,0.2768784901863734,0.11013505726118684,0.04627357087506348,0.05707492404334773,0.05453638394612144,0.05618343622923471,0.043143946236268875
2022-07-20,0.3566494014623,0.2750276415025367,0.11073555318884082,0.04630461602521347,0.057351983840661064,0.053485914407841145,0.05676580302691584,0.04367908654569096
2022-07-19,0.3573745990962185,0.2749833366298968,0.10942225063410754,0.047018567376438565,0.05702694787571919,0.053548162315827846,0.056845721071844366,0.0437804149999473
2022-07-18,0.35966904401133226,0.27385495280600264,0.10854912240488902,0.04696779562051486,0.05651710400842822,0.05455083932722809,0.056066340982187865,0.04382480083941707
2022-07-15,0.3596873815736492,0.27506584749509977,0.10772464539536367,0.04663847203819789,0.05626165534863057,0.0545808596620001,0.05582957634918929,0.044211562137869524
2022-07-14,0.35990845288636913,0.27639284025373995,0.10791340077892105,0.046027909865292614,0.05597316338792687,0.055420819436294795,0.055372619051525976,0.04299079433992956
2022-07-13,0.3603411034810594,0.2752696024347704,0.10782423891515294,0.04654360539349561,0.05738281102947344,0.05473114112414198,0.05506876069013641,0.04283873693176992
2022-07-12,0.3583697780557809,0.2767177005024731,0.10810629523859511,0.04710852502549965,0.057356162069122495,0.05476168100617811,0.054381203139783514,0.04319865496256717
2022-07-11,0.35630692740439596,0.2765236209225866,0.10872204084781587,0.047117544203828354,0.058647883985429056,0.05450531814786624,0.055347731202809225,0.04282893328526878
2022-07-08,0.35509285956610825,0.27661398746036925,0.1089443938554591,0.048046946533515544,0.05916984714489303,0.053912449207768595,0.055937489230777036,0.042282027001109126
2022-07-07,0.35433724392256544,0.27792740718820913,0.10875112795709177,0.04810676557566186,0.058887914066684484,0.05300093814913177,0.0566466145634735,0.0423419885771821
2022-07-06,0.35436993615623597,0.28135498308751267,0.10832273695631181,0.04726514468741662,0.05836820628015383,0.052561661844241304,0.0562168369484869,0.04154049403964086
2022-07-05,0.35476892997985776,0.28028395124107885,0.10814940745043325,0.047316505306007346,0.059603073511656404,0.05252507770440754,0.055264820954991134,0.04208823385156772
2022-07-01,0.3527145826817813,0.2772247689339835,0.11196007284196055,0.04874225662447735,0.061127308033153166,0.05191449382794994,0.0544228165263939,0.04189370053030033
2022-06-30,0.3506235207046327,0.2784007857154181,0.1123153355071352,0.049686765991930594,0.06146342694032357,0.05220076454371688,0.053879242606611796,0.041430157990231135
2022-06-29,0.35416889808056456,0.27548813991591625,0.11285064094486179,0.04878380171665028,0.06118744085739257,0.051085595574526736,0.05283709376690828,0.043598389143179636
2022-06-28,0.35616717673155185,0.2721817725689705,0.11378837045900166,0.04827845881784284,0.06192378025390021,0.04989912991160342,0.05343229832655808,0.04432901293057143
2022-06-27,0.3555693973688121,0.2748494115456996,0.11308294550394202,0.04808754526980403,0.06109150046831499,0.049895276623609396,0.05232615294162114,0.04509777027819676
2022-06-24,0.354452811429013,0.2753759163030428,0.11383798711638546,0.04797574287559053,0.06065375784141204,0.05064109218386409,0.052188286214313914,0.04487440603637799
2022-06-23,0.35457365292107096,0.27639240349061406,0.11227737798672789,0.04883226277744227,0.05996423983986234,0.05082320699029003,0.05191786747056299,0.04521898852342943
2022-06-22,0.3525988808320627,0.2767442048556263,0.11465412385989454,0.05051538971162394,0.0597743818163604,0.05003347845927045,0.04978584517687093,0.04589369528829072
2022-06-21,0.35164096629482605,0.2771171717399901,0.11715800791307528,0.05006105380629304,0.06080908200816069,0.04863919056962621,0.04948143663882311,0.045093091029205445
2022-06-17,0.34847745116281675,0.27999789028546934,0.11644812787467113,0.04973902558361023,0.06075896692280238,0.0491074829051762,0.05011703807209042,0.0453540171933635
2022-06-16,0.3497886409813865,0.2775174451127319,0.12034517907770266,0.04940981589539082,0.06153130626393487,0.04783638213599805,0.048366796467945686,0.04520443406490935
2022-06-15,0.3445427795328752,0.27813987602036266,0.12187060179317272,0.050576782612662775,0.06223000359732463,0.04784265497450088,0.04868682558370953,0.046110475885391425
2022-06-14,0.3419410211059298,0.278023163485726,0.12178691607077462,0.0515921618853166,0.06280054637163636,0.04780426787990907,0.049143375741845095,0.046908547458862644
2022-06-13,0.3412206528065691,0.2777958383130749,0.12214241050034766,0.05293148660714549,0.06267375640903833,0.04915448883954696,0.047378106986170385,0.046703259538107146
2022-06-10,0.33999495569046584,0.27683284808531966,0.12138655266873813,0.053602426235884335,0.06464206665106638,0.04837680036539804,0.048083018691027206,0.047081331612100305
2022-06-09,0.3411973632199015,0.27603154309754474,0.1213606193055525,0.0538492830672144,0.06301740555810173,0.04852350627666698,0.04834288420158047,0.047677395273437784
2022-06-08,0.3407267767633251,0.27517895743116716,0.12187487321193663,0.05417590418364103,0.06297501887512551,0.047831015818379854,0.050022971272178786,0.04721448244424593
2022-06-07,0.3379548603718369,0.27474367238755365,0.12316322088752575,0.053667398517995006,0.06328229231761447,0.04817101687916867,0.05130701018143956,0.047710528456865846
2022-06-06,0.33391685839709373,0.2785930563310463,0.12174093009404098,0.05351835294020705,0.06323198876748508,0.04923482812398756,0.05231096743929553,0.047453017906843725
2022-06-03,0.3339289136127601,0.2791103166739415,0.1222037507291005,0.05366789672725665,0.06368711026384472,0.04900774082513562,0.05269061269286682,0.04570365847509411
2022-06-02,0.33398883032902965,0.28066751846679866,0.12068531031504451,0.05311569808466939,0.0632457821503066,0.04979996240317556,0.0527132142811753,0.04578368396980044
2022-06-01,0.33359047610286574,0.28035448503593485,0.12115883815982012,0.05339482826892231,0.06328218611163404,0.049318876883400684,0.05340829687225266,0.04549201256516974
2022-05-31,0.33309048074636377,0.2826136772984663,0.11968497131890463,0.053498567810897756,0.06303157752163158,0.04923711584823651,0.05349367025715039,0.04534993919834892
2022-05-27,0.33262459118319654,0.28337425612787387,0.11991418348908256,0.05512610586529993,0.06186817101921267,0.0486846760477894,0.05372367249605778,0.044684343771487466
2022-05-26,0.33399482185898455,0.2846149121904956,0.12005334688003687,0.054134961704319584,0.06129889118874322,0.04897229116196896,0.052783978425130315,0.04414679659032073
2022-05-25,0.3359664678637407,0.28538604102401677,0.11909988299688672,0.05272730681978206,0.06157766850118504,0.04936308837467822,0.051521419990796354,0.04435812442891411
2022-05-24,0.3356689144030824,0.28627886646806516,0.11951180885743395,0.052369062277272976,0.060959741931812465,0.049318299130018235,0.0514677811513035,0.04442552578101136
2022-05-23,0.33533923523467574,0.28601884082065043,0.11953858464350338,0.05249397150933508,0.060671660076885306,0.04951900512388431,0.051974590880386466,0.044444111710679246
2022-05-20,0.3368950682937063,0.2870256182530982,0.1182434595078347,0.050593236896213936,0.05937169342363053,0.05079120170184871,0.051607510450494984,0.045472211473172895
2022-05-19,0.33605436750681955,0.28692044183676774,0.11841606441719993,0.05053167894835366,0.05952022157411243,0.050759381675584185,0.052459540719168,0.045338303321994476
2022-05-18,0.3337812368697328,0.2885806467089271,0.11810388296413195,0.05080704871080747,0.05986695483172548,0.05070761128524895,0.05266481868368136,0.04548779994574493
2022-05-17,0.33021252520028893,0.29095083781861975,0.11778462617035171,0.051656035960388556,0.060589560468833924,0.04972281648718244,0.05417860414987931,0.04490499374445563
2022-05-16,0.3294533735946982,0.2922612205658141,0.11732231301325355,0.05121025453692204,0.06071196801091309,0.04960383591167273,0.05456620047529879,0.04487083389142766
2022-05-13,0.33039165740111737,0.291074785435375,0.11746736938652441,0.05081769190180454,0.061291104635682145,0.05018391251159765,0.05299815804327592,0.045775320684623075
2022-05-12,0.33041023209416404,0.29408399631924353,0.11706819760191814,0.05013169527077634,0.06119828004025059,0.05108104484140653,0.05043437050031041,0.045592183331930596
2022-05-11,0.3327578888775227,0.2917300057044763,0.11657520956680008,0.049353916124972176,0.06168180959664587,0.051371812535219726,0.05125646525939639,0.045272892334966626
2022-05-10,0.3307109510830686,0.29165419794841113,0.11702818041360002,0.04944509645686457,0.0616860301118702,0.05225962998311354,0.05140466546774964,0.04581124853532238
2022-05-09,0.3312140169439579,0.2912365002905885,0.11702018944415546,0.050045990196257134,0.06134683933630944,0.052929694147383556,0.05045467629177162,0.04575209334957642
2022-05-06,0.33096999539838434,0.2873316464799072,0.11933804786490254,0.05210856876159094,0.06330488806903069,0.05034537584741536,0.05214281154262894,0.04445866603613998
2022-05-05,0.33495240958593436,0.2875701289444793,0.11711989794905624,0.05235933749500768,0.06071643262813317,0.05107710869418237,0.05139029422190904,0.0448143904812978
2022-05-04,0.33638265295736136,0.2866956401631456,0.11696326290241378,0.05242579227330406,0.06070827175438614,0.05120110912981674,0.0502399176074609,0.04538335321211146
2022-05-03,0.33605461233356515,0.28875259002996334,0.11573252491284634,0.05132715765419542,0.06103614004016216,0.05155018969681789,0.050213567415648724,0.04533321791680092
2022-05-02,0.33678927847819506,0.29036472244515604,0.11477315593534497,0.051139115926463106,0.06012910633885936,0.051658048715348716,0.05054501343109843,0.04460155872953442
2022-04-29,0.33685093026486446,0.2886941201803526,0.11587095286429769,0.05171189598831899,0.06119428820836953,0.05298402452354222,0.04842076481625823,0.04427302315399627
2022-04-28,0.3355611305142623,0.290345815190528,0.11524426936889758,0.051782018251247404,0.06011229089557493,0.0523790763117937,0.048817332487674295,0.045758066980021814
2022-04-27,0.3360262052857864,0.2892667092541295,0.11342203687823402,0.05320904007116444,0.05937152592145917,0.05368947868630413,0.04909188136579464,0.04592312253712762
2022-04-26,0.3313371307997639,0.2939201509350434,0.11288229979364495,0.0534110182167422,0.059563669276304146,0.05416092547672143,0.04909955829885791,0.045625247202922076
2022-04-25,0.3311492951114054,0.29566290837771775,0.11327964618744737,0.0522522513181777,0.05964767264969471,0.05385883385280174,0.04917916690247817,0.04497022560027722
2022-04-22,0.3313146684688773,0.29211761325179114,0.114712673500179,0.05438062365737642,0.059909842712894616,0.053617072576784504,0.049016624989415246,0.04493088084268188
