Date,AAPL.OQ,MSFT.OQ,GOOGL.OQ,NVDA.OQ,META.OQ,V.N,MA.N,AVGO.OQ
2015-02-05,0.0033456005352960143,0.01457934990439769,0.006841505131128838,0.015873015873015886,-0.0002644453259288116,0.02612503775294479,0.019482062247564578,0.013358778625954254
2015-02-06,-0.008669556518839548,-0.0009422850412251178,0.007550018875047295,-0.00390625000000009,-0.015077370718158982,-0.016041206769683642,-0.019342810533675096,-0.013747645951035855
2015-02-09,0.0067272115708038776,-0.001178967224711086,-0.008617459722742615,0.0,-0.0004028467839398568,-0.007478312892611427,0.005109315589353693,-0.023868627076570555
2015-02-10,0.019378549949883122,0.0056657223796034465,0.020786092214663668,0.027450980392156977,0.010075228371843095,-0.0033152501506931715,-0.004255822201205809,0.04694835680751185
2015-02-11,0.023271058669288667,-0.005164319248826264,-0.004072565716401443,-0.007633587786259549,0.01755552600079808,0.0054429996976111195,0.0027306185444614718,0.008408071748878844
2015-02-12,0.012812299807815572,0.016753185464841926,0.014869888475836512,0.07307692307692305,-0.003659652333028377,0.01849624060150382,0.03623016812692402,0.01630535482675565
2015-02-13,0.0047438330170777535,0.018101647714086656,0.00952380952380945,0.0,-0.006427915518824729,-0.0047246419607265226,-0.004341864716636145,0.004102096627165021
2015-02-17,0.005980484734025851,-0.006610439936175044,-0.011248185776487618,0.0017921146953404636,-0.0018484288354898412,0.004598724224892483,0.004360798714711906,0.006536541080344974
2015-02-18,0.006883604505632004,-0.0011473152822394942,-0.004403669724770679,-0.01073345259391764,0.014682539682539675,-0.006497341996455962,0.0023994515539306214,-0.00784702805087043
2015-02-19,-0.0021752641392169137,-0.0006891798759476485,0.00700331736085519,0.0018083182640144279,0.035327858167123034,0.0,0.01675595577339563,0.008181818181818233
2015-02-20,0.008097165991902772,0.008275862068965504,-0.008418740849194745,0.007220216606498201,0.006043817678166759,0.014417360285374537,0.017825112107623355,0.010459873760144242
2015-02-23,0.027185665739882688,0.0066119471044231454,-0.012550756736803243,-0.007168458781362013,-0.013266583229036323,0.0,0.003634761537614256,0.007049794752810923
2015-02-24,-0.006315789473684236,-0.0013590033975083844,0.006728971962616812,0.007220216606498201,-0.004946727549467282,-0.0019047619047618382,0.0021949078138716925,0.002924235711121068
2015-02-25,-0.02542372881355921,-0.0022680880018145022,0.01633865577422953,-0.007168458781362013,0.014149139579349896,0.0019083969465648186,0.014783180026281303,-0.00441774165046828
2015-02-26,0.012422360248447159,0.001591270743350768,0.021556448666423086,0.0018050541516245102,0.010683760683760613,0.0027838827838827505,-0.015215280025898312,0.1470536031238906
2015-02-27,-0.01472392638036822,-0.0047662278710849035,0.006080114449213096,-0.005405405405405451,-0.017908220370600643,-0.008912916423144353,-0.012382204689897102,-0.012611218568665343
2015-03-02,0.004669987546700053,0.0006841505131129108,0.02204052612868827,0.023550724637681302,0.00987716854501711,0.02565236620964168,0.020969710418284708,0.010970067387556853
2015-03-03,0.0021691973969631324,-0.01367365542388335,0.006608695652173958,-0.01769911504424788,-0.0018808777429467798,-0.01063676872215028,-0.011410562921104078,-0.006200589055960404
2015-03-04,-0.0061842918985777,-0.005083179297597016,-0.0006910850034554102,0.010810810810810902,0.01633165829145743,-0.005666133953218082,0.008134549851599372,0.009202932459834712
2015-03-05,-0.016801493466085848,0.001161170459823436,0.005186721991701195,0.0196078431372548,0.003831891223732856,0.001315020455873808,0.011994329953113168,0.00904173106646049
2015-03-06,0.0015822784810125682,-0.017397355601948505,-0.014447884416924723,-0.013986013986014,-0.014776505356483054,-0.01751057930833216,-0.021764896024135286,-0.02052538868040126
2015-03-09,0.004423380726698281,0.011567516525023655,0.0020942408376964147,0.0017730496453901908,-0.007124109486314303,0.007871676815683962,0.003634761537614256,-0.006020799124247369
2015-03-10,-0.02076124567474049,-0.019136522753792306,-0.025078369905956195,0.017699115044247725,-0.023791540785498496,-0.02298850574712647,-0.02502194907813873,-0.015733165512901194
2015-03-11,-0.01831031159653069,-0.0011896264572925116,-0.007502679528402905,-0.005217391304347869,0.00025789813023850445,-0.0016591251885369447,-0.02104907699234584,-0.0036764705882353574
2015-03-12,0.017997382198952902,-0.022868032396379082,0.010079193664506752,-0.00874125874125871,0.01753255124403782,0.018280707055446564,0.026215936529837888,0.011711856248997336
2015-03-13,-0.0067502410800386005,0.008776206728425145,-0.014611546685673563,0.0017636684303350594,-0.011149119472950837,-0.016913946587537098,-0.01680672268907563,-0.008880431335236319
2015-03-16,0.011003236245954688,0.004349927501208306,0.015551537070524403,0.010563380281690229,0.0002562459961562591,0.015092061575611227,0.010940170940170869,0.038960000000000036
2015-03-17,0.016645326504481535,0.0033686236766121407,-0.0071225071225070975,0.012195121951219407,0.016523632637376794,-0.01680047576568554,-0.008341787848044131,-0.005929005929006008
2015-03-18,0.011335012594458307,0.019184652278177387,0.015423242467718786,-0.015490533562822695,0.019531249999999965,0.01194616664146388,0.010344435603046454,0.010379550735863698
2015-03-19,-0.0077833125778330155,-0.004941176470588255,-0.004592016955139492,0.013986013986014,0.02274131751328641,-0.0016437537358039364,0.0015751575157515816,0.012266176019625838
2015-03-20,-0.012237213680577362,0.013951288720737844,0.0024840312278211598,0.01206896551724143,0.012688821752265827,0.008980691513246434,0.008986744551786083,0.009466828233868525
2015-03-23,0.010165184243964431,-0.0004664179104478341,0.0007079646017698964,-0.03236797274275986,0.007517899761336631,-0.0048954161103693565,-0.005455355154753896,0.008627804036311845
2015-03-24,-0.0040880503144653775,0.0009332711152589628,0.021577644145737512,-0.014084507042253534,0.010422835485017119,0.0002981514609420993,0.0017911116086420753,-0.009818506396905633
2015-03-25,-0.02589201136722451,-0.03356643356643352,-0.01835180055401654,-0.06071428571428569,-0.02801547298089322,-0.020417287630402244,-0.02368979774276445,-0.0652794471153846
2015-03-26,0.006807131280388891,-0.0060299083453931495,-0.00599647266313939,-0.003802281368821212,0.001085383502170808,-0.002129925452609167,0.0064095227194689505,0.0022502611910309965
2015-03-27,-0.008048937540244688,-0.005823829167677796,-0.010645848119233524,0.02099236641221363,0.003493554993374196,-0.0007623113279462899,-0.007733424314795938,0.02806511105765387
2015-03-30,0.02531645569620257,-0.00024408103490353945,0.006456241032998555,0.0037383177570094323,-0.0012004801920767626,0.0018309429356116924,0.004813753581661911,0.01825130645035491
2015-03-31,-0.015194681861348541,-0.007324218750000104,-0.011404133998574494,-0.02607076350093104,-0.0117788461538462,-0.0038074931465123365,-0.01460020531538726,-0.027345844504021503
2015-04-01,-0.001607200257152064,0.0014756517461879557,-0.009733237202595516,0.003824091778202595,-0.006689369982972478,-0.0035162819140802594,0.00405139483736537,-0.010631595526854689
2015-04-02,0.00869285254346425,-0.010559921414538303,-0.014561339643247127,0.0038095238095237284,-0.0013468838006611905,0.0016876342436330074,0.0033433248789486543,-0.00485552813818355
2015-04-06,0.016278327481647033,0.031273268801191315,0.004802364240857,0.02846299810246686,0.01078960274644428,-0.0013784653086231183,0.0035619901183500204,0.006478963365861481
2015-04-07,-0.010678391959798991,-0.0004813477737664506,0.0014705882352940864,0.009225092250922476,-0.001455604075691467,0.009202453987729974,0.006640714449278661,-0.0014305014702375636
2015-04-08,-0.0031746031746032197,-0.002648687695641691,0.007342143906020663,0.007312614259597813,-0.00048590864917385867,0.010638297872340469,0.015923566878980795,0.009072821329088742
2015-04-09,0.007643312101910891,0.0014485755673586472,-0.0014577259475219643,0.02177858439201454,-0.0013368983957219181,-0.0009022556390977785,-0.0029108822212269474,0.003391434655729889
2015-04-10,0.004424778761061965,0.005785920925747396,0.0010948905109489466,0.010657193605683925,-0.0015820859194352617,-0.0015051173991570488,-0.0055019088255109936,-0.003144159723313989
2015-04-13,-0.0022026431718061763,0.0009587727708532873,0.0,-0.008787346221441249,0.011823500731350547,-0.01100391920410015,-0.0036129614993789454,-0.011591231666929498
2015-04-14,-0.0040996531062757035,-0.002634099616858224,-0.01604083120670803,-0.008865248226950324,0.006143838091796059,-0.0012193263222069547,0.009858356940509967,-0.010929397686477785
2015-04-15,0.0037998733375554463,0.014645858343337322,0.0022230455724343194,0.012522361359570713,-0.009698275862068994,0.0022890279261407855,0.0014587073608617084,0.01548636876915633
2015-04-16,-0.005047318611987386,-0.002366303833412244,0.0048059149722735305,-0.007067137809187285,-0.0048361745859024485,-0.00045676004872108913,-0.005938375350140069,-0.004527402700556056
2015-04-17,-0.011097019657577612,-0.012808349146110037,-0.019867549668874142,-0.012455516014234926,-0.018588263880451962,-0.01721249047981736,-0.020175834084760955,-0.027766695922763936
2015-04-20,0.022763706316126876,0.030994714079769323,0.02214714714714714,-0.005405405405405451,0.028596187175043357,0.003099814011159375,0.004601403428045455,0.009684037751333663
2015-04-21,-0.005329153605015616,-0.006292239571195434,-0.0029379360998898953,-0.0018115942028985121,0.006378625586713216,0.0097342398022249,0.005038360242757331,0.0005689669186376752
2015-04-22,0.013551843681058814,0.008208255159474705,0.011418047882136365,0.012704174228675189,0.012078450131547368,0.04070390206579971,0.03907941209980639,0.03899268887083681
2015-04-23,0.00808457711442802,0.008141428239125411,0.014930808448652591,-0.0035842293906810864,-0.026231832683445575,-0.004264078811939512,-0.003508771929824642,-0.02994526974198602
2015-04-24,0.004626773596545298,0.10452238117212721,0.029063509149623204,-0.008992805755395652,-0.01067831573838121,-0.0035440047253395583,-0.0017605633802816527,-0.0368340452970097
2015-04-27,0.01811482959778926,0.0033423856277418782,-0.012900976290097664,0.007259528130671513,0.0046608610327486255,-0.005631298162418637,-0.010692239858906513,0.005439330543933102
2015-04-28,-0.015681544028950424,0.02352696231521956,-0.003179088661250437,0.005405405405405451,-0.01501648150408973,-0.004918032786885221,0.005348189415041827,-0.022471910112359574
2015-04-29,-0.014705882352941298,-0.0020341741253050104,-0.005315379163713628,-0.007168458781362013,-0.0026028755577591463,0.008536768009585255,0.00022165576859133347,-0.003575989782886349
2015-04-30,-0.02705223880597007,-0.008560945780676756,-0.02244389027431418,0.0018050541516245102,-0.021125885423139094,-0.01915651915651925,-0.00044321329639896123,-0.0012817226352217865
2015-05-01,0.03036113774368817,0.00041118421052623396,0.004373177842565504,0.02522522522522533,0.002792941475180892,-0.00423921271763817,0.011528655359716289,0.050650239561943894
2015-05-04,-0.002171215880893309,-0.008631319358816166,0.002902757619738819,-0.0070298769771529055,-0.0022787694644890825,-0.002888855101109894,-0.0007671232876711581,-0.013355048859934859
2015-05-05,-0.022381100404103276,-0.013266998341625218,-0.017727930535455932,-0.024778761061947003,-0.0158609313538891,0.005794449527294838,-0.0043869269576662165,-0.03606800924397483
2015-05-06,-0.006359300476947514,-0.027731092436974795,-0.014732965009208052,0.003629764065335837,0.0069623517276945854,-0.004396604002425592,-0.0023132848645076886,-8.562376915836215e-05
2015-05-07,0.002240000000000009,0.009075194468452933,0.013084112149532763,0.016274864376130172,0.004225352112676216,0.013857164610933403,0.016340951750027647,0.04880972769309816
2015-05-08,0.018837803320561935,0.02248394004282649,0.012915129151291433,-0.0729537366548043,0.0010200178503123587,0.04340642835686393,0.015860945138511766,0.0069399085564989735
2015-05-11,-0.010341585709808896,-0.007958115183246127,-0.005828779599271408,-0.009596928982725494,-0.006368615462998344,-0.006477616237224743,-0.01058710298363821,-0.0042163301710856724
2015-05-12,-0.003483217226092446,-0.00042220814861718435,-0.012825210699889992,0.00968992248062012,-0.007050378156646729,-0.004781222833961147,-0.0014051015996540798,0.00113997231495807
2015-05-13,0.0009532888465205319,0.005913410770855356,0.00111358574610236,0.005758157389635365,0.012651691195455771,-0.0005823263939436897,0.0014070786881696662,0.0014640097600650069
2015-05-14,0.023492063492063554,0.022884736510602483,0.01816833518724516,0.015267175572519097,0.037353391126976124,0.01966496722505454,0.014267185473411235,0.03094290587184279
2015-05-15,-0.0015508684863524895,-0.008620689655172448,-0.0050983248361252936,0.0018796992481202605,-0.011675064520093434,-0.006142857142857241,-0.006606990622335939,0.007326295887821072
2015-05-18,0.011183597390493925,-0.006004140786749465,0.0003660322108344806,-0.0018761726078798848,0.005719970156677366,0.006180825068276654,-0.0015018236429950715,0.018065222491593043
2015-05-19,-0.0009216589861749319,-0.008956467402624447,0.004756677643615169,-0.011278195488721898,-0.0030909990108803167,0.002285714285714237,0.007735281478298226,-0.005453986787525026
2015-05-20,0.0,0.0,0.006190823015294907,0.0,-0.0009921865310678196,-0.005416191562143607,-0.005970149253731368,-0.002780566926701052
2015-05-21,0.010147601476014706,-0.0033627574611180453,0.0076004343105320615,-0.0076045627376425924,-0.000869025450030952,-0.005875609057036351,-0.003646503646503531,0.0037177600495700543
2015-05-22,0.008828006088280034,-0.01096583719949395,-0.003951149425287336,0.0,0.000745526838966231,0.00360386334150209,-0.002260495156081894,0.02353576664866103
2015-05-26,-0.022027761013880626,-0.006609808102345313,-0.013342949873782942,-0.007662835249042153,-0.015023590762354207,-0.01551278368284973,-0.008630920271873958,-0.010102533172496797
2015-05-27,0.018512804689910567,0.021893110109465465,0.012792397660818767,0.054054054054054106,0.015378797428463367,0.013860519404727,0.007617803895962595,0.07760853008377759
2015-05-28,-0.0018176310209026105,-0.003360638521318979,0.0,0.014652014652014666,-0.004965859714462961,0.0010073391854944222,0.0024840695539474,0.006290197187080262
2015-05-29,-0.011532625189681412,-0.01243414120126456,-0.015878744135691132,-0.0018050541516245102,-0.011977542108546574,-0.012650948821161521,-0.006033182503770611,0.03996347801657535
2015-06-01,0.0018421860607922098,0.00789586000853601,0.006967363403007015,0.012658227848101156,0.013890642757924088,0.006260920209667917,0.003251680034684556,-0.009792665631120339
2015-06-02,-0.0042905301869445465,-0.006563624814736295,0.008739985433357553,-0.02142857142857129,0.0018682276746791813,-0.0010128780205468555,0.006590319792566977,-0.01677806574819266
2015-06-03,0.0012311480455524514,-0.0014919011082694007,0.0021660649819495404,-0.009124087591241005,0.02486325211337643,-0.0013035921205098986,0.0035419126328217056,-0.0076304106548279295
2015-06-04,-0.005840762373193905,-0.010458911419423735,-0.006484149855907898,0.01657458563535909,-0.004730713245997096,-0.010732414793328631,-0.009946524064171196,-0.013001537816300947
2015-06-05,-0.005565862708720062,-0.004745470232959423,-0.0036258158085568483,0.009057971014492882,0.0010968921389397125,0.0023456971118605897,0.0005401317921574092,0.01848441926345619
2015-06-08,-0.006529850746268573,-0.008885999133073336,-0.011280931586608397,-0.02333931777378813,-0.017896274653031397,-0.010092145677928882,-0.007773698985100398,-0.036019748278979254
2015-06-09,-0.0028169014084507,-0.0017493986442160135,-0.0022083179977917654,0.005514705882352824,0.0,0.0039893617021276,0.0020674646354733157,0.01139724446368039
2015-06-10,0.01129943502824857,0.02102957283680177,0.019181113980081134,-0.01828153564899445,0.018470311144167532,0.024724061810154414,0.022586600065153634,0.01890022109692608
2015-06-11,-0.0021725636250776005,-0.0036472859901309097,-0.004705030763662649,0.011173184357541827,-0.004016553067185958,0.00014361625736040667,0.0035043007327174077,-0.006089878202435983
2015-06-12,-0.011197511664074632,-0.010120585701981027,-0.004727272727272691,-0.027624309392265095,-0.003666137113528011,-0.004451464675473899,-0.007724867724867767,-0.010704979223889077
2015-06-15,-0.001887385970430913,-0.01065912551664133,-0.008037997807818867,-0.0018939393939395217,-0.010057647491720929,-0.010962065483917571,-0.005012264050335917,0.018865238129137936
2015-06-16,0.005357705641348823,0.007695690413368546,0.003314917127071818,0.011385199240986812,0.0043365134431917795,0.006416800350007467,0.009110396570203736,-0.00789547233091109
2015-06-17,-0.002194357366771169,0.0030547676194632462,0.003303964757709246,0.013133208255159528,0.009005674808783667,-0.0037675699174033487,0.0031864046733934906,-0.00915557433622094
2015-06-18,0.004398366321080759,0.01631498803567544,0.017563117453347987,0.01666666666666664,0.013693605575253578,0.01090909090909091,0.016940179989412326,0.016419077404222066
2015-06-19,-0.010009383797309987,-0.013270547945205425,0.00251708018698311,-0.0036429872495447107,-0.004824508503196134,-0.011654676258992839,-0.012909942738157158,-0.0007692307692308646
2015-06-22,0.007898894154818327,0.002819956616051962,0.003586800573888143,-0.005484460694698238,0.0270270270270269,0.005823263939438138,0.006433920472523989,0.0027293722443838954
2015-06-23,-0.004388714733542226,-0.006921912178239245,0.006790564689063663,-0.023897058823529552,0.03705451970734011,0.004776378636560982,0.002934395304967524,-0.011446119486320594
2015-06-24,0.008501259445843816,-0.005881071661947202,-0.008519701810436705,-0.011299435028248515,0.011151570323168002,-0.008066839527513718,-0.0019853709508881683,-0.011790454673820868
2015-06-25,-0.00468310958476435,0.00021910604732686262,-0.001074113856068784,0.007619047619047626,-0.009903218546027407,-0.0034853325588149126,-0.01099361323421643,-0.005286847181538966
2015-06-26,-0.005959849435382614,-0.008543263964950724,-0.00896057347670251,-0.018903591682419594,0.0003409865878608904,0.0018944914019235711,0.0005293245818337008,-0.029304029304029193
2015-06-29,-0.01767118964973185,-0.01966416261599648,-0.021338155515370702,-0.03082851637764935,-0.025110782865583544,-0.029527272727272742,-0.021055972912919364,-0.023233444321124785
2015-06-30,0.007388371345968533,-0.004958305161144892,-0.0022172949002216822,0.0,-0.00034965034965036293,0.006444844124700342,0.010376134889753653,0.006969169002348428
2015-07-01,0.00924744897959181,0.006795016987542566,0.00629629629629636,0.013916500994035665,0.013291360615599867,0.010424422933730283,0.010911424903722678,0.01933348378846004
2015-07-02,-0.0012638230647709053,-0.0011248593925760237,0.007361059992638913,0.001960784313725623,0.004372339201472899,0.0057479734708916815,-0.0027513227513228057,0.015793357933579236
2015-07-06,-0.003479911420436553,-0.00022522522522518042,-0.003288271830471314,-0.013698630136986356,0.0029785771566043177,-0.0017584994138333872,0.0029711375212224233,-0.02499273467015401
2015-07-07,-0.0025396825396824855,-0.002027483667492755,0.008064516129032216,-0.01785714285714283,-0.003769274700171311,-0.005137991779213278,-0.006665256030469694,-0.010134128166914943
2015-07-08,-0.02482495225970723,-0.0013544018058689656,-0.014909090909090914,-0.008080808080808088,-0.01800045861041038,-0.015346023314150688,-0.01491106614122916,-0.036058416139716894
2015-07-09,-0.020234986945169744,0.006329113924050658,0.00516795865633077,-0.012219959266802544,0.0026853473438410947,0.004795444327888403,0.005946588820413141,-0.0263178445919563
2015-07-10,0.026648900732844795,0.002021563342317976,0.021300036724201186,0.01855670103092799,0.024103400093153326,0.020432513049962783,0.016981943250214942,0.04138594802694896
2015-07-13,0.019467878001297904,0.020847343644922658,0.028047464940668867,0.0060728744939269955,0.024445707788516104,0.016077170418006347,0.009300359332065054,-0.005083179297597016
2015-07-14,-0.000636537237428489,0.0017566974088712845,0.021685904162294545,0.0,-0.004661487236403857,0.008342922899884902,-0.002408376963350827,0.024152345564328877
2015-07-15,0.009872611464968225,0.003068829460762836,-0.0003423485107840316,-0.006036217303822809,0.0008920606601248694,-0.0011412268188302182,-0.00020992967355931585,-0.004383975812547335
2015-07-16,0.013245033112582835,0.019667832167832137,0.03047945205479454,0.022267206477732678,0.012143493761140699,0.007854898600399845,0.005984251968503865,0.022623747342848388
2015-07-17,0.008714596949890881,-0.0008572653236176414,0.1625124626121634,-0.00594059405940599,0.04534947716015415,0.004392801473714076,0.002713420997704082,-0.007720861172976928
2015-07-20,0.01882135143474257,0.0064350064350065265,-0.00971983990851905,-0.017928286852589615,0.030957144361377253,0.025677200902934644,0.012281432139883502,0.007332036510549078
2015-07-21,-0.00999394306480937,0.007672634271099731,0.0037528868360277873,0.004056795131845935,0.004902461444183474,-0.009353507565337095,-0.005654945506888868,-0.000965537730243579
2015-07-22,-0.04221474457020493,-0.03680203045685283,-0.00028760425654314394,-0.020202020202020308,-0.013720906596198743,-0.0006942515967786331,0.0017578326956881574,-0.03657720615567607
2015-07-23,-0.0006387735547748188,0.012516469038208175,-0.029344073647871005,0.01237113402061866,-0.016488046166529352,-0.003056829234403208,-0.017753922378199824,0.01836561463075851
2015-07-24,-0.0051134547778843124,-0.0036868358273693712,-0.02963841138114997,-0.010183299389002,0.01582145850796317,0.042508710801393686,0.007040773434216076,-0.02644540425854368
2015-07-27,-0.014134275618374485,-0.012842838484980329,0.005192425167990061,-0.00617283950617289,-0.028674574522949987,-0.012566844919786066,-0.015026609621204192,-0.02981008717310075
2015-07-28,0.005213424568263282,-0.00022050716648286682,0.002127013065937414,0.020703933747411935,0.011893384304980402,0.01191443271053338,0.008157643818201039,0.030244685118331182
2015-07-29,-0.0032414910858995596,0.020952801058667748,0.0027289266221953734,0.012170385395537628,0.01784027704900817,0.01699223976451713,0.01649852879361084,0.0012459118517366846
2015-07-30,-0.0052032520325203295,0.01274573341974516,0.004838221953432011,0.004008016032064043,-0.018352407464687095,0.004867780555189979,0.01736793135531885,-0.0072328511432571685
2015-07-31,-0.008499509643674455,-0.0038395904436860006,-0.010532651218778043,-0.003992015968063787,-0.012603718096838449,-0.01361612987693103,-0.010263184635707662,-0.019663141402271878
2015-08-03,-0.023738872403560794,0.00235546038543896,0.010948905109489033,0.016032064128256526,0.001382831613658073,0.005707459516856817,0.00041067761806973344,0.005274093015822252
2015-08-04,-0.03208375548801078,0.015594958342234498,-0.005415162454873637,0.003944773175542322,-0.0008497981729339101,-0.006598917777484493,-0.0014367816091954081,-0.018521462639109684
2015-08-05,0.006629448709002138,0.0008413967185527797,0.018148820326678593,0.011787819253438213,0.025302998086327827,-0.003852796598910483,0.009969167523124347,0.010366890742690541
2015-08-06,-0.0024263431542461103,-0.02017654476670872,-0.004456327985739709,-0.0077669902912621425,-0.01368726669431764,-0.018671645772205998,-0.011295410603439499,-0.011863727454909852
2015-08-07,0.0034746351633077785,0.0025740025740026715,-0.008654133094598603,0.12524461839530326,-0.008620689655172492,0.008562109268822988,0.0062783038287360995,-0.005840837186663413
2015-08-10,0.036357340720221634,0.012623020967051696,-0.0018061408789886296,0.0347826086956522,-0.001590668080593759,0.0022907963886268927,0.0031707067607650843,0.03859649122807021
2015-08-11,-0.05212161710658198,-0.019437988590745865,0.04101326899879393,-0.005042016806722731,-0.005629314922995232,-0.013713363807475076,-0.008972267536704685,-0.02412005028284104
2015-08-12,0.015509340853013667,0.007110536522301345,0.0014484356894553057,0.0016891891891891533,0.0060884426404613666,0.0024536532170120885,-0.0016460905349793887,0.012237339988728849
2015-08-13,-0.0006942034015966531,-0.00021394950791624125,-0.006942435637836332,-0.008431703204047188,-0.008068797112219885,0.005303236333967916,0.001957955482275327,-0.012248468941382377
2015-08-14,0.006946856547412271,0.005777872886796558,0.004078065831634156,0.0017006802721088073,0.010596168254307982,0.003922629514405411,0.006788028386300489,-0.017956357194621176
2015-08-17,0.010348395998620238,0.006808510638297878,0.006962576153176733,-0.006791171477079802,-0.005189578479135722,0.0025599568849366443,-0.00030646644192462084,0.029189898327320454
2015-08-18,-0.005462615227039951,-0.0010566356720202274,-0.007778738115816857,-0.013675213675213687,0.013201320132013146,0.0008063432334363967,-0.0026568567341100054,-0.026131293817718303
2015-08-19,-0.013044970820459974,-0.013962343981383619,0.007549361207897942,-0.0034662045060657844,0.0014710518020384636,-0.000939975829192872,-0.010245901639344263,-0.006462696335078469
2015-08-20,-0.020521739130434778,-0.020381892297790236,-0.021037463976945357,-0.03652173913043478,-0.04983737278354842,-0.0060483870967742315,-0.021118012422360166,-0.052861259777686305
2015-08-21,-0.061079545454545414,-0.05672360928602708,-0.05210479835148649,-0.030685920577617317,-0.049690812720848056,-0.03732251521298181,-0.04103214890016916,-0.031122315917586702
2015-08-24,-0.024962178517397886,-0.03227304388205249,-0.04006211180124231,-0.03538175046554942,-0.046130606553567266,-0.03975277426604858,-0.03142920158800186,-0.013548676536563527
2015-08-25,0.006206361520558578,-0.029030710172744743,-0.009382076997735333,-0.021235521235521127,0.011085394079668614,-0.020333528379169113,-0.011499487646590062,-0.013007094778970281
2015-08-26,0.057054741711642265,0.05534964170990862,0.07740039190071851,0.0749506903353057,0.050481927710843345,0.05554725996714945,0.05632342778161715,0.07086904432771171
2015-08-27,0.02954048140043759,0.0278623273238117,0.012428008487420327,0.038532110091743114,0.02913178116756516,0.024190125901824983,0.02551521099116785,0.08657487091222033
2015-08-28,0.003188097768331557,0.0006833712984054929,-0.012574850299401249,0.003533568904593564,0.014265017274044367,0.0008287292817677909,0.0003189792663476995,0.010771424045620145
