Date,JPM.N,BAC.N,WFC.N,MS.N,AXP.N,BX.N,GS.N,BLK.N
2015-02-13,0.0016786973308712677,-0.0035992801439713416,0.008567262121764471,-0.003252032520325134,-0.02982107355864818,0.013259668508287206,-0.004110022130888403,0.003094323516858795
2015-02-17,0.007206301323948378,0.0012040939193256818,0.0007229351165732722,0.0038064165307232344,0.012807377049180328,-0.001363140676117698,0.005396825396825451,0.011408360812679404
2015-02-18,-0.012146422628951813,-0.01984365604329515,-0.015351273252663795,-0.0148970747562298,0.008851795649974745,-0.0038220038220038374,-0.007104515314177574,-0.006494360160912814
2015-02-19,-0.0023580933131211144,-0.0055214723926380275,0.0007336757153338068,-0.0010998075336815824,-0.01729756831286031,0.008221430528911952,0.002332114273599545,-0.0006616207060816175
2015-02-20,0.009623501603916939,0.010487353485502662,0.0049486803519060854,0.011285439031103872,0.01823979591836725,0.002989942919271526,0.012691026386758907,-0.0025687879028628144
2015-02-23,-0.007525083612040063,-0.010989010989010973,0.004924311508298434,-0.012792596624931922,0.005887510960791668,-0.004607046070460751,-0.006265991332045265,-0.0005575615972811691
2015-02-24,0.02476832350463351,0.011111111111111094,0.004900181488203195,0.012958367797077442,0.00697384806973851,0.010890280424721092,0.010036256633913072,0.004462981165156887
2015-02-25,0.005261427162117729,0.006715506715506681,-0.0007224128589488739,-0.004082743603701648,0.01620084095968343,0.0,-0.002601186140880241,-0.005791965301102847
2015-02-26,0.007196597971867807,-0.027289266221952657,-0.0032532080245797888,-0.01448483192129,0.013143483023001074,0.0010772959870724251,0.002503651157938607,-0.002394126409874532
2015-02-27,-0.004871711594673549,-0.014339152119700665,-0.006527651858567533,-0.007487520798668971,-0.0199399399399399,-0.011568469195587832,-0.012539021852237237,-0.00959948802730512
2015-03-02,0.007996083550913871,0.012650221378874197,0.01387114436941044,0.012573344509639643,0.005392817747272922,0.01796407185628733,0.01053796301174983,0.013461849119595066
2015-03-03,0.003237817710862809,0.0018738288569642462,-0.001800180018001698,-0.01158940397350998,-0.0014628794343533409,-0.007486631016042812,-0.002711298816413691,-0.0073322352691142624
2015-03-04,0.0025818944650638003,-0.01246882793017452,-0.011361587015329171,-0.020379676158570545,-0.015626907581491895,0.01993534482758626,-0.008365138286192413,-0.012096558368570461
2015-03-05,-0.002092386930629367,0.01010101010101011,0.0003648303538855003,0.012254203476774,0.006449212451941092,0.013734812466983706,0.002161649180155138,0.002167199436528177
2015-03-06,-0.017903225806451605,0.013749999999999929,-0.004558716265499635,0.0002815315315314755,-0.01035120147874311,-0.009900990099009967,-0.016677188552188634,-0.012083040493052848
2015-03-09,0.010018065363770725,-0.0030826140567199235,0.0014654698662758434,0.003940332113706742,0.002490349894160165,-0.011578947368420993,0.005457171900914934,-0.0024078583741484996
2015-03-10,-0.02504065040650405,-0.023500309214595085,-0.02524236327053233,-0.02214746285393886,-0.017389144205688805,-0.0005324813631523729,-0.027776299686053312,-0.023039578704846478
2015-03-11,0.004669779853235509,0.020265991133628897,0.007693751172827992,0.002006880733944962,0.004297813171533351,0.004262120404901537,0.00804553664276722,0.00623262865324694
2015-03-12,0.01875830013280205,-0.0012414649286157401,0.035195530726256995,0.06123032904148785,0.02655758338577721,0.006366047745357954,0.03132804864806158,0.02873803744315157
2015-03-13,-0.00602900439954371,0.0,-0.004497211728728188,-0.019951469398759827,-0.011770475723393918,-0.01897733263046913,-0.0032113714135297987,-0.002630793848824199
2015-03-16,0.01393442622950822,0.002486016159104981,0.007047343693530782,0.010453920220082406,0.011166253101737043,0.009672219236969357,0.01352065068131405,0.017240441616359316
2015-03-17,-0.0038803556992724653,-0.0024798512089274118,0.0032298582451103486,-0.004900626191124414,-0.0053987730061349415,-0.006386375731772084,-0.006930693069306996,0.0004811804961505743
2015-03-18,0.002272358383379331,-0.006836544437538809,0.004650330888928727,0.004924760601915178,0.009869232667160093,0.01633636850562398,0.009182977383638559,0.009351787527387377
2015-03-19,-0.008906882591093072,-0.023153942428035104,-0.011750044507744414,-0.016879934658317382,-0.003909113119960826,-0.0002635046113308331,-0.012219217970049887,-0.020674502329521397
2015-03-20,0.008986928104575116,0.014734144778987856,0.009007386056566384,0.01080033231791749,0.01422614667647776,0.0,0.01663420540085275,0.023489660764968234
2015-03-23,-0.009878542510121449,-0.0075757575757575265,-0.004106409569719637,-0.005205479452054732,-0.006045949214026602,-0.008434370057986302,-0.006058095583285805,-0.011382843862243827
2015-03-24,-0.011122015047432118,-0.00699745547073799,-0.00770885622086769,-0.001927843569264673,-0.010097323600973216,-0.0015948963317383086,-0.003542404667639127,-0.013971629311035615
2015-03-25,-0.014058881905392019,-0.012812299807815458,-0.014634146341463455,-0.02179911699779247,-0.015484822416123941,-0.008253461128860549,-0.020545796737766662,-0.014034137090219471
2015-03-26,-0.001174299614158703,0.0006489292667099148,-0.0007334066740007178,0.00479548660084611,-0.020347022843590006,-0.010469798657718136,-0.0005871363757672016,-0.004863706309079024
2015-03-27,0.00016795431642589875,-0.0071335927367055406,-0.00697247706422023,0.005895564289724898,-0.006498470948012297,0.01112316874660889,0.00437940610980556,-0.0014358691150075434
2015-03-30,0.02367758186397991,0.013716525146962708,0.01201034737620114,0.01339659503209612,0.0010260356547389803,0.010732492621411283,0.01573965755609916,0.017891214777535126
2015-03-31,-0.006233595800524976,-0.00837628865979375,-0.006755523096585805,-0.017075185899201446,0.0008968609865471799,0.012476771967082528,-0.015966914459218988,-0.006139635968486954
2015-04-01,-0.010399471772862256,0.0012995451591942542,-0.008455882352941192,0.007845334827682857,0.010368663594470074,0.0036706869428421753,0.02266319093472358,-0.008938333697791335
2015-04-02,0.009507923269391164,0.008436080467229008,0.007971820541342227,0.0025020850708925052,0.009755479538831826,-0.006792058516196395,-0.0035374291213649193,0.01056347739746803
2015-04-06,-0.0008261731658956421,-0.0019305019305018896,-0.00533382379988963,-0.004159733777038427,-0.0008782936010038568,-0.005786428195686638,0.0026102845210127902,0.0015829694323145223
2015-04-07,0.006284107822060569,-0.0032237266279818784,-0.0011094674556212125,0.0008354218880534987,-0.016325505462765254,0.010317460317460333,0.0017703722988803695,0.004468908387378022
2015-04-08,0.003286770747740275,0.009702457956015431,-0.00037023324694563357,0.008903728436282702,0.004595940252776706,0.006808064938465701,0.0008836218098654604,0.002956974662253744
2015-04-09,0.006879606879606908,0.0064061499039078425,0.0035185185185184764,0.010479867622724837,0.005972804676578966,-0.00026007802340715513,0.01210012463647686,0.004922777311947184
2015-04-10,0.003741662599642167,0.000636537237428376,0.0023989665990035536,-0.01091703056768555,0.005432036382011203,0.021071800208116605,0.003848324695982349,-0.005598471186714355
2015-04-13,0.005996758508914059,0.005089058524173033,0.004970544918998585,0.0016556291390727143,-0.004020605603719153,0.003057324840764266,-0.0003066857493353806,0.000649614291514438
2015-04-14,0.015627517319155772,0.0012658227848100995,-0.007327349331379477,0.014876033057851413,0.002775324839157296,-0.0025400050800100157,0.01094181409142032,0.010738727041575448
2015-04-15,0.018559644670050675,-0.011378002528444987,0.011441225318324498,0.014929424538544981,0.0032708516794566,0.024446142093200757,0.017094881650819318,0.008028689182679441
2015-04-16,-0.006229559258682316,0.009590792838874589,0.0,-0.000802353570473419,0.014545454545454502,0.0029828486204326265,-0.004425658876180937,-0.011894015823288955
2015-04-17,-0.015201379094185846,-0.014566181127295671,-0.013866082831600166,-0.016327623126338314,-0.04437028797429247,0.01710037174721184,-0.014285000749213394,-0.01821699177817193
2015-04-20,0.006365372374283872,0.000642673521850886,0.005735430157261837,0.005714285714285738,-0.0011639937920329695,-0.0007309941520468113,0.003800354699771979,0.011795292829775596
2015-04-21,-0.014705882352941171,-0.004495825305073878,-0.0014716703458424998,-0.0056818181818182045,0.0006474168069402714,-0.0024384296513045947,-0.0063604240282685055,-0.005923561710529869
2015-04-22,0.010110736639383654,0.01548387096774195,0.0071849668386146015,0.012244897959183751,0.015010351966873661,0.0009777560498657114,0.0075187969924811505,0.005414671310404901
2015-04-23,-0.002224340641881166,-0.003176620076238927,0.003475397841594983,0.004838709677419347,-0.0036970933197347277,-0.018315018315018312,0.004991932230738247,0.006549213823712527
2015-04-24,-0.0031847133757961104,-0.003186743148502163,-0.002916514764855935,-0.0005350454788657871,-0.0020473448496482506,0.010199004975124293,-0.0066228488284581465,0.0028231118758906553
2015-04-27,-0.004153354632587827,-0.005115089514066501,0.004936014625228446,-0.008297644539614622,-0.006411078343377357,0.004432405811376501,-0.0074246174049194345,-0.002922408708241814
2015-04-28,0.006737247353224167,0.005784061696658088,0.008004366017827865,-0.0002699055330633741,0.0,0.002206423142927272,0.004935884388357413,0.016026244319556956
2015-04-29,0.013384321223709424,0.021086261980830676,0.0009023641941888515,0.012149028077753856,-0.004258614014711554,0.0019569471624265727,0.005417995847890998,-0.02958846102950908
2015-04-30,-0.005345911949685588,-0.0031289111389236988,-0.006491164803461944,-0.004801280341424372,0.0037584240539140262,-0.01928710937499998,-0.010777598710717238,-0.0074453868601195025
2015-05-01,0.005532722099272865,0.01129943502824857,0.0016333938294010217,0.0053604931653711,0.0029696578437702257,0.018919591735125665,0.0056511556867936755,0.012914216629114659
2015-05-04,0.017450086464392382,0.020484171322160263,0.009784381228483406,0.010663822980538485,0.007723995880535456,0.019545565599804474,0.008960664202905939,0.004421657986111099
2015-05-05,-0.004944375772558609,-0.005474452554744516,-0.00017943656917276173,-0.012134001582695694,-0.005620848237097569,-0.006470165348669927,-0.010085298544907272,-0.011397088611013505
2015-05-06,-0.007453416149068384,-0.0036697247706423404,-0.014357501794687673,-0.01068090787716971,0.00012846865364839292,-0.012542209358417827,-0.005271427847331299,-0.00723944816281938
2015-05-07,0.009073842302878572,-0.003069367710251732,-0.0020029133284777756,0.013225371120108017,0.007450224791265415,0.012212994626282366,0.00580891719745216,0.0062740781507981
2015-05-08,0.015348837209302246,0.012931034482758674,0.02262360883050529,0.009323388385721935,0.007012622720897579,0.008204633204633287,0.015755610719894696,0.011922992780573216
2015-05-11,-0.0006107802717970995,0.0024316109422491882,-0.009634255129348781,0.009501187648456042,0.009116231957457569,0.0019147917663953637,0.006134663341645834,-0.006107447843476509
2015-05-12,-0.0013750954927426037,-0.003638568829593616,-0.0007205908845252955,-0.013856209150326827,-0.007779171894604825,-0.0033444816053511844,-0.005948545085014568,-0.00709663385719712
2015-05-13,0.0024479804161566185,0.002434570906877611,0.0023436091581035255,0.0015906680805939097,0.009863429438543262,0.0009587727708532873,0.004488106517728049,-0.00010953802338642403
2015-05-14,0.008089133089133107,0.0030358227079538987,0.00791366906474816,0.009528851244044453,0.011144502880040078,0.011973180076628353,0.0059077595194360205,0.01736367868978181
2015-05-15,-0.0025738077214231903,-0.010290556900726281,-0.009279086366880728,-0.007603565810173024,-0.006563467492260076,0.00686228111689539,0.001727371434211797,-0.0016690446065631263
2015-05-18,0.008196721311475506,0.009785932721712546,0.004142651296829915,0.012681638044914052,-0.0006232859636000643,0.013160987074030607,0.0083263536483224,-0.0003775111230957077
2015-05-19,0.008882866606443893,0.01574803149606287,0.011659192825112082,0.009392121054004682,0.014843457652488434,-0.007190906982138767,0.003615752956122394,0.0009980847562785049
2015-05-20,-0.00790926727354128,-0.0017889087656530196,-0.0056737588652482325,-0.00930472990436804,-0.004916420845624455,0.0025700934579439122,-0.0015579357351508919,-0.002236714455103978
2015-05-21,0.0025571600481348027,-0.0005973715651133818,-0.0012482168330955829,-0.007565875293503761,-0.0024703557312251564,-0.004194826380797011,-0.0006338989662571868,-0.005482781904118765
2015-05-22,-0.0027006751687923,0.0011954572624028436,-0.00017853954650951635,0.003417455310199857,0.006067360079247088,-0.0035104142288789747,0.013905830690412407,-0.00038020748465602953
2015-05-26,-0.011132841883556415,-0.014925373134328358,-0.006071428571428632,-0.009955462405030195,-0.013046153846153874,-0.005636449037106503,-0.006833493743984677,-0.008286242121278015
2015-05-27,0.011258177392362618,0.01454545454545445,0.007366151634926405,0.021963482402752005,-0.0009976306272602357,0.006376948512045253,0.012985754433569177,0.009999178149741212
2015-05-28,-0.004061982849405687,-0.00418160095579431,0.0024968789013732934,0.0028482651475919066,-0.00024965672200719037,0.004224360478760848,-0.002774323160815137,0.002251274818270544
2015-05-29,-0.006344410876132956,-0.010197960407918517,-0.004447607187333215,-0.013684482313451951,-0.004619802721937877,0.003739191399859867,-0.010984267075978474,-0.010094449405970119
2015-06-01,0.004560656734569735,0.0030303030303030732,0.0014295925661186256,0.009947643979057471,-0.0031359759157049676,-0.00675203725261947,0.007856831078131843,-0.004128164470446692
2015-06-02,-0.0009079903147700102,0.010271903323262728,0.0024982155603140714,-0.0015552099533435763,0.006543349691707513,-0.003750586029066962,-0.006640681391655818,-0.002388338320476582
2015-06-03,0.010299909118449059,0.012559808612440243,0.012993948024207847,0.012720664589823334,0.007625953244155513,0.004705882352941244,0.009010318267693577,0.004265272427077632
2015-06-04,-0.0055472263868066645,-0.008860011813349,-0.013530135301352945,-0.007946680338374652,-0.015384615384615323,-0.011943793911007144,0.0027845791924720944,-0.01950952185230855
2015-06-05,0.016432986582240367,0.02443384982121574,0.008371927324545758,0.015245478036175614,0.00037802419354840145,-0.014458402465039096,0.007564513812419132,-0.007014504094122883
2015-06-08,-0.007861168792643149,-0.00639906922629453,-0.008655714538067514,-0.005090353779587573,-0.007305706008313368,-0.011784511784511661,-0.0031361368496079668,-0.005262861645840382
2015-06-09,0.004335476154881242,0.013466042154566772,0.010334996436208221,0.001023279611153726,0.004567948229920054,-0.017035775127768382,-0.0036703370036702504,-0.0020370632338378002
2015-06-10,0.01607621315867815,0.016175621028307403,0.00899470899470896,0.019422438027089137,0.012883668056081798,0.02005446892795252,0.019663190125346786,0.008164885323051613
2015-06-11,0.003808965719308393,-0.0056850483229108255,0.0008739730816290361,-0.0005013787916771904,0.0013717421124828462,0.009708737864077634,0.0038004973490358106,0.0033744832822473736
2015-06-12,-0.0039404553415060715,0.0,-0.002968913726859843,-0.006521193880110309,-0.009589041095890361,0.001923076923076882,-0.004113302795176197,-0.009472828676326324
2015-06-15,-0.0038095238095238845,-0.0011435105774728173,-0.0019267822736031973,-0.002019691996970419,-0.003520684018609344,-0.006238003838771545,-0.006101567633530514,0.005234416999122785
2015-06-16,0.0055890572142963625,0.00457927876359484,0.004212004212004247,0.005312420946116895,0.0013880126182965228,-0.0060357315306615155,0.008500188893086567,0.005629362756136006
2015-06-17,-0.0033640485593096968,-0.010256410256410239,-0.0008738203425375246,-0.004026170105687058,0.012096774193548309,-0.002428953121204795,-0.002949990634950344,5.597850425447452e-05
2015-06-18,0.00939242735544468,0.0005757052389175596,0.009270596466678348,0.0053057099545225075,0.005602589641434299,0.002921840759678535,0.007842953083172816,0.010019591379792846
2015-06-19,-0.010177377144518796,-0.012082853855005599,-0.011265164644714136,-0.010555415933651714,-0.007180883991581012,0.00922554017965532,-0.006570363466915175,-0.004682997118155613
2015-06-22,0.012925969447708512,0.017472335468840833,0.015074496056091138,0.01219202438404887,0.013218605811198433,-0.005292278085157538,0.015572963084572415,-0.0006403296305576942
2015-06-23,0.011455916473317958,0.011448196908986998,-0.00034536349507850153,0.009033877038895844,0.0013538461538461469,-0.0007255139056832197,0.008729388942774075,0.003315132605304206
2015-06-24,-0.010465949820788587,-0.010186757215619879,-0.006045949214026626,-0.01417557821437454,-0.007620452310717853,-0.017909002904162682,-0.018177655677655672,-0.012716923504095472
2015-06-25,-0.005360764995653294,-0.006861063464836904,-0.006430309350017335,-0.010595358224016188,-0.010651473866732717,-0.007392804337111808,-0.007508277759641905,-0.01248699271592091
2015-06-26,0.004369992716678764,0.0023028209556706473,0.0047227566905719085,0.007139214686384527,0.0,0.010427010923535296,0.0016445822761018435,0.009512146498447959
2015-06-29,-0.025380710659898477,-0.029867892016082687,-0.02402506963788293,-0.030126582278480956,-0.026039058587881803,-0.02088452088452092,-0.025894825725946344,-0.02801365418794258
2015-06-30,0.008333333333333366,0.0076968620485493786,0.003210845522654294,0.012529365700861312,-0.0010282776349614176,0.005771643663738943,0.005490007223693649,0.004179485691066342
2015-07-01,0.004574970484061217,0.011750881316098666,0.01191322901849208,0.014694508894044864,0.008749356664951195,0.0012475049900200666,0.005507926624838381,0.004104283484594367
2015-07-02,-0.00807991773174669,-0.011033681765388952,-0.0029871727288700513,-0.00914634146341462,-0.0024234693877552543,0.009718415150760043,-0.0035248166142707875,-0.0057570523891767415
2015-07-06,-0.002813981042653995,-0.005284791544333521,-0.005287275290800216,-0.0038461538461538095,-0.007927375015982488,-0.020483711747285423,-0.005544933078393865,-0.00749855240301093
2015-07-07,-0.007871676815683962,-0.014757969303423848,-0.0033664068036852895,-0.005920205920206022,-0.0005155303518495457,-0.0173847316704459,0.0008171505479716204,-0.000583413552696796
2015-07-08,-0.020508982035928,-0.02636309167165975,-0.017777777777777778,-0.02149145520455718,-0.020889748549322892,-0.029487179487179452,-0.01993179962537825,-0.02478036251131026
2015-07-09,0.010392786183707665,0.01415384615384618,0.004524886877828055,0.008203228367292995,0.0053997102594494474,0.012681638044914052,0.0036753895912966772,0.008290434574404352
2015-07-10,0.01421872636514896,0.013349514563106726,0.01045045045045042,0.01417322834645667,0.012706313859051596,0.013305504826506788,0.011620526341487209,0.007628602808038212
2015-07-13,0.015510812826249162,0.019161676646706604,0.011768901569186942,0.0175983436853002,0.015780623463976184,0.03295571575695144,0.014141609151020836,0.014140104872444504
2015-07-14,0.013952122191217548,0.006462984723854256,0.008988367994360204,0.009918616480162781,0.0056029542849866006,0.003988035892323123,0.009708737864077633,-0.004444315343054589
2015-07-15,0.0021726535341829584,0.03210741389375369,0.0092576419213974,-0.0002518257365902294,-0.005445105736355485,0.006206554121151936,0.0037707390648567657,0.010970734980888719
2015-07-16,0.005347593582887766,0.01527149321266966,0.006749740394600218,0.005289672544080447,0.0048382989559459565,0.015297310634098135,-0.008358377160030057,0.02248261133077423
2015-07-17,-0.005031627372053027,0.008356545961002904,-0.003953928141653842,0.0072663492858934175,0.003801317790167222,-0.008748481166464142,0.006061180035988262,0.0007338828045614987
2015-07-20,0.0007224389539085591,0.0011049723756905842,0.0018985157059026481,-0.003980099502487654,0.0010098459984852095,0.0,-0.0003294737833004876,-0.004061600947706881
2015-07-21,-0.0023101357204737337,-0.0022075055187639457,-0.0017226528854434853,0.0009990009990009777,-0.004413619167717457,0.006128953174797744,-0.004190404444653639,-0.003625035400736419
2015-07-22,0.014182344428364748,0.02046460176991156,0.009836065573770496,0.011477045908183655,0.0005066497783406212,-0.008284600389863457,0.008274231678486997,-0.005173099880620753
2015-07-23,-0.006278538812785356,-0.014634146341463393,-0.005297334244702704,-0.014800197335964514,-0.025066464109380807,-0.042751842751842795,-0.010316529894489982,-0.010171428571428578
2015-07-24,-0.010482481332567547,-0.015401540154015464,-0.007387046899158215,-0.008512769153730504,-0.014413712504869489,-0.03696098562628331,-0.017531390665719102,-0.01451910864796205
2015-07-27,-0.013060513713539276,-0.012849162011173011,-0.003288335064035959,-0.008838383838383874,-0.012911725955204267,-0.0042643923240939146,-0.011237038823245643,-0.015143083096570151
2015-07-28,0.0005881488016466996,0.01188455008488949,-0.003299183886091419,0.0,0.002536038441003707,0.013383297644539615,0.005950638962052477,0.0017844396859385137
2015-07-29,0.013078618662747989,0.015659955257270756,0.00975609756097565,0.0010191082802547553,0.007855145786180314,0.019809825673534072,0.002909231962761803,0.008906305664410403
2015-07-30,0.0014505366985785978,-0.001651982378854688,0.0032781228433401955,0.00025451768897933344,0.005548216644649957,-0.002072002072002028,0.0017404757300328042,-0.0032073917137475727
2015-07-31,-0.007387022016222553,-0.013789299503585218,-0.004815133276010338,-0.011704834605597805,-0.0007882291119285637,-0.0010381520892810575,-0.010279922779922759,-0.007173431734317363
2015-08-03,0.0,-0.006152125279642027,0.000691204423708297,-0.0020597322348096135,-0.0010518012095713685,-0.012990387113535984,-0.0018530257960696127,-0.004816841103710765
2015-08-04,-0.0010214504596528146,0.0016882386043894843,-0.0015541357278535022,0.004127966976264286,-0.0034219531455646894,0.01947881021321387,0.002345009526601152,-0.006752315506423636
2015-08-05,0.003943908851884462,0.003932584269662937,-0.0029401591144932846,0.0020554984583761125,-0.001716851558372893,-0.013684482313451951,0.0025832236681776143,0.006768138611478763
2015-08-06,-0.0069838498472283425,-0.003357582540570916,-0.0020815264527319593,-0.0017948717948718022,-0.007805265246725802,-0.013089005235602092,-0.002965483714146744,-0.004840299979085137
2015-08-07,-0.002930402930402972,-0.0033688938798427134,-0.0010429341213280424,-0.008990495761623463,0.06293333333333331,-0.015915119363395264,-0.008045248427519653,-0.0036628936860118606
2015-08-10,0.012343864805290278,0.016338028169014036,0.00817817991995822,0.012960082944530845,0.019317611640742676,0.03423180592991903,0.012436099095556435,0.011270152177188344
2015-08-11,-0.009580490637247736,-0.01385809312638581,-0.012599240593717585,-0.029682702149436965,0.0009844942160964593,-0.03075319259838415,-0.02073117444288008,-0.016657230549181966
2015-08-12,-0.014509746445845068,-0.015177065767284968,-0.008564936199965076,-0.00922995780590721,-0.004179985247110934,0.004571121269158422,-0.0028259791769955044,-0.00869696969696971
2015-08-13,0.00461035098155863,0.005707762557077707,0.002997179125528944,0.004791056694170874,-0.0029629629629629,0.0016059957173448147,-0.001939044399144764,-0.0037294042123925367
2015-08-14,0.005033308660251716,0.00454029511918265,0.007734223940938614,0.007947019867549594,0.001857355126300043,0.012827365045430167,0.0063764072930158466,0.006842379798103652
2015-08-17,0.002651347768448853,0.003954802259887022,0.0003488574917146891,0.002365308804205083,0.0011123470522803537,-0.005540897097625353,0.002722502722502638,0.003626500883769116
2015-08-18,0.002056706331717358,-0.004501969611705025,0.0033129904097645635,-0.008390141583639231,0.0029629629629629,-0.029981427434332596,-0.006861825541787957,-0.001852245468071408
2015-08-19,-0.008942970238967885,-0.01300169587337481,-0.008342022940563033,-0.010047593865679601,-0.0035696701132446095,-0.014223194748358947,-0.0011432547966995635,-0.016609880749574216
2015-08-20,-0.024556213017751433,-0.042382588774341465,-0.016473887136347787,-0.033920940170940064,-0.02705373687461393,-0.06104328523862364,-0.020900721572530426,-0.019179607746086708
2015-08-21,-0.03548680618744308,-0.03708133971291851,-0.03831076265146113,-0.054188554050317965,-0.02196546470289492,-0.01625295508274244,-0.045794155019059674,-0.030877436447360185
2015-08-24,-0.05267295597484279,-0.050310559006211314,-0.050398369464517305,-0.057000876936568336,-0.03089705309619623,-0.03694803244217473,-0.044103547459252164,-0.02636118072053883
2015-08-25,-0.005643153526971011,-0.0019620667102681075,-0.023999999999999938,-0.015499070055796543,-0.015137307434695373,-0.009045539613225287,-0.006909617742115285,-0.015075040946618948
2015-08-26,0.05007511266900351,0.05242463958060281,0.045581767293082644,0.0484886649874054,0.028699673558215445,0.05980484734025817,0.03467624284592081,0.028609244553044016
2015-08-27,0.024956286758861985,0.023661270236612863,0.033078393881453234,0.030030030030030033,0.016527832870554014,0.037125037125037126,0.02608459869848157,0.037546603319146304
