Date,XOM.N,CVX,COP.N,SLB.N,EOG.N,EPD.N,OXY.N,MPC.N
2015-01-22,0.010884946119516709,0.007026627218934958,0.011775643012085387,-0.0008514779223937865,-0.0020568663036902805,-0.013445378151260614,-0.004797374068930634,0.03730237154150211
2015-01-23,-0.021320124905782317,-0.01900477414616239,-0.009954058192955459,-0.0017044071098125222,0.004849660523763233,0.0011357183418511966,-0.00012685525815051522,0.037866158609192575
2015-01-26,0.009572010122125696,0.018998596162845122,0.018097447795823472,0.020487804878048865,0.016891891891891962,-0.00964265456608044,0.018650088809946883,0.01193207893529149
2015-01-27,-0.008827375762859658,-0.005694342395297486,-0.004254026131874612,0.010396749521988411,0.007237778832463211,-0.001718213058419309,-0.011333914559721145,0.005442176870748344
2015-01-28,-0.032985156679494226,-0.04202845002771117,-0.045163259078425506,-0.04494382022471907,-0.05265637884320885,-0.043889845094664405,-0.03665910808767948,0.006991429860171293
2015-01-29,-0.004206935758954002,-0.006846012920644044,0.003835091083413263,0.014241486068111526,0.009201691121611476,0.030903090309030937,0.023669412841637275,0.008062709966405363
2015-01-30,-0.0018269011189768964,-0.004563106796116494,0.0025469595670168195,0.00598290598290592,0.0013553474618038374,0.0023282887077997177,0.021589167092488475,0.028660297711619622
2015-02-02,0.024708304735758368,0.03442894762508535,0.044299777707208624,0.02730913945867217,0.03925187646117876,0.010162601626016302,0.0020007502813554658,0.01447084233261343
2015-02-03,0.029805760214333576,0.032717329813313205,0.029952866048350298,0.028827977315689955,0.04096613781671807,0.015521701638401815,0.024709846499438463,0.02001277411113472
2015-02-04,-0.008563685636856437,-0.010773304117593415,-0.027605550634779902,-0.029053743683968777,-0.011715195632393097,-0.01613359750919899,-0.0157106320789186,0.003965769150490604
2015-02-05,0.009840367373715348,0.00886017535763736,0.025808410505541043,0.016203429923122466,0.010588099896420781,0.026467203682393605,0.015590200445434363,0.011434511434511374
2015-02-06,-0.009311390212213073,0.002744488152959447,-0.0011839573775343836,0.002793296089385415,-0.004213643093041846,-0.010930493273542617,-0.004507797270955221,0.016238437821171618
2015-02-09,0.0006557377049180576,0.007481069245506864,0.005334123573862787,-0.0039461467038069105,0.0017154620311071098,-0.01898554831397001,-0.005996818014930791,0.013147249190938627
2015-02-10,-0.0060069899519440495,-0.0022638775695010415,0.002063375092114968,-0.006991377301328296,-0.007192601895193626,-0.001155401502021928,0.0006156119182467023,0.019964064683569573
2015-02-11,-0.004504999450609942,-0.0018152114721365297,-0.0016178849830857398,-0.005749823984979992,-0.021619135234590567,-0.014748409485251534,-0.016242155777039413,-0.012331180270111618
2015-02-12,0.019536423841059716,0.008001454809965407,0.002357100766057908,0.014516700106219636,0.017160319699106818,0.00528324038743762,0.025641025641025605,0.004756242568371026
2015-02-13,0.010826025765941322,0.017319141259245913,0.02704291593180466,0.02815262912982785,0.022301825745319998,0.005547445255474386,0.013048780487804794,0.020512820512820495
2015-02-17,-0.0034272250187427156,-0.003369391736123386,-0.005867200915855704,0.005770536320434546,-0.004408273991183458,-0.0014518002322879548,-0.006982063320091469,0.0032856590645534323
2015-02-18,-0.02192369693713049,-0.017437722419928896,-0.025046782783935437,-0.012937338283271522,-0.012261580381471371,-0.010177377144518796,-0.014062310583100942,0.007898285494124517
2015-02-19,-0.01725085155477428,-0.018924302788844653,-0.004576996899453747,-0.008661955778436186,-0.01586206896551719,-0.007344300822561692,-0.009221689413500553,0.009747706422018311
2015-02-20,0.0053667262969589,0.0023073373327180437,-0.0005932957579354235,-0.012646585421936175,-0.028965195047886052,0.006214856466410206,-0.006329113924050696,-0.0007571455612341312
2015-02-23,-0.010120106761565799,-0.006813996316758701,-0.006826951617690617,-0.00395901257568688,0.009381765696415698,-0.013235294117647142,-0.003746721618583704,0.007387762833870062
2015-02-24,0.004606224019773021,0.000927127758205028,0.0025403466826061224,-0.002688800561141033,-0.0034556720686368713,0.002980625931445646,-0.0006268020559107078,-0.011094396389620089
2015-02-25,0.0020129724893758957,0.005742867728788482,0.006558354449247246,-0.001172195522213205,0.015425086691378768,0.00297176820208028,0.00577019568489724,-0.004943905685491635
2015-02-26,-0.010602678571428445,-0.013998894824092799,-0.024877832074633597,-0.015491139537612877,-0.031205840791333084,-0.030814814814814788,-0.023571963083063113,0.022740301930059333
2015-02-27,-0.0012408347433728079,-0.003549411544928035,-0.009870918754745505,0.0032185004172129695,-0.0044973866537011105,0.019260165087129397,-0.005620130284838573,-0.01905829596412562
2015-03-02,-0.005647165123108199,-0.007311586051743542,-0.012269938650306704,0.005465779467680703,-0.007326007326007429,-0.015596880623875316,-0.0017983301220295515,-0.030666666666666655
2015-03-03,-0.00477055883689234,-0.006987724268177612,0.005900621118012352,0.003427085795320161,0.014637146371463686,0.004570383912248586,0.0034744563119290988,0.009825112988799371
2015-03-04,-0.005021684546907073,0.0,-0.008181537511577665,0.0027087504416441407,0.0013334949690871553,-0.013042159538974817,0.004103616311874752,-0.007394434714925132
2015-03-05,-0.005047029135122871,-0.00408900722708247,-0.014319066147859948,-0.00375851538642245,-0.00992736077481832,0.004609711124769471,-0.010727969348659048,-0.002548519898059115
2015-03-06,-0.01279686419183767,-0.011267067697889876,-0.00852676456655612,-0.020160339542560645,-0.011371973587674332,-0.021413276231263365,-0.03511489801187709,-0.03203616352201263
2015-03-09,-0.005488730585075311,0.0038628681796234253,-0.013059404363752195,-0.009024184815305017,-0.00964749536178109,-0.005626758361988113,0.0004013914905004166,0.012994923857868032
2015-03-10,-0.010568341944574818,-0.010004810004810065,-0.01775052444731324,-0.01274890723652255,-0.01735981016610449,0.012574662055957314,-0.013106861040524139,-0.036680697534576034
2015-03-11,-0.0028483266081178386,0.006121854047225825,0.007064235255462456,-0.0004919444102817151,0.004194204372140293,-0.025768394908413594,0.005962867597235366,0.00790678318768197
2015-03-12,0.0023803856224708744,-0.010817075526366664,0.0009787928221860077,-0.004060538944259853,-0.009745601822554236,0.001593371574251138,0.00431092550181858,-0.01238645747316256
2015-03-13,-0.004155782474471554,-0.0078109744190587495,0.0045632333767927176,-0.0064245119841857675,-0.003706543967280062,-0.008590518612790313,-0.023340040241448624,0.00543478260869561
2015-03-16,0.010611660903779666,0.014859279669356336,0.012329656067488612,0.01044516289480233,0.029377806286080718,0.00481386392811292,0.003708281829418981,0.01933471933471933
2015-03-17,-0.008022652194431415,0.00038785998254636144,-0.006250000000000009,-0.009721880383952821,-0.012587238285144454,0.002874480996486741,-0.010262725779967159,-0.003263308178666198
2015-03-18,0.023667935299714497,0.0342153726858583,0.026286082889856517,0.019634646452093927,0.04455383061971477,0.026114649681528674,0.022812111157196262,0.03355842029875181
2015-03-19,-0.019286627163936292,-0.01827553889409562,-0.013827781269641775,-0.012675198049969433,-0.012445625906234908,-0.009931719428926141,-0.028926736955934042,-0.00950306869926741
2015-03-20,0.0015401018836631876,0.021766109785202874,0.017208413001912132,0.016788050857918766,0.012847179738162207,0.008463949843260286,0.01183184855233845,0.021986807915250876
2015-03-23,0.010527560917908688,-0.010370924039988783,-0.00955513784461163,-0.0044919266723322145,-0.018603527422082704,0.025178737954615952,0.0019259870683725488,0.0015646391550948229
2015-03-24,-0.010651995786023771,-0.016238670694864038,-0.010754388739522374,-0.001829268292682996,-0.001723289020187107,-0.022134627046694874,-0.005629548263078355,-0.007029876977152889
2015-03-25,0.0040227165168007974,0.014107485604606515,0.007993605115907274,0.017593158216249384,0.012577065351418129,0.007751937984496124,0.01753659210162933,0.013569321533923259
2015-03-26,-0.006363422106999838,-0.0039746380240371125,0.003013481363996905,-0.0015608116220435786,0.015586945932781308,0.002769230769230874,0.00013570362328681117,-0.02134264648816456
2015-03-27,-0.008776091081593869,-0.009216152019002364,-0.004901960784313761,0.0018037518037518723,-0.008752997601918512,-0.0058300092052778404,-0.013704206241519743,-0.012093576526566207
2015-03-30,0.024527398899258163,0.02512466436517074,0.017003019227713335,0.014043932301044313,0.01741865247369055,0.01574074074074068,0.01733388361535294,0.032510535821794195
2015-03-31,-0.007357234614037084,-0.017960710944808247,-0.02718750000000003,-0.012310606060606135,-0.004874569016763721,0.0006077180188393536,-0.01325219743069647,-0.004859086491739553
2015-04-01,-0.006352941176470662,-0.0018098685463897668,0.0122068743976872,0.010067114093959773,-0.005137395459976187,-0.009110233829334867,0.01699328491160744,-0.0062500000000000056
2015-04-02,-0.001894387875917554,0.004676018704074767,0.0025388765471278415,0.0013051732320835242,0.01633241263360153,0.0009193993257736448,0.004177334591025499,-0.045990566037735915
2015-04-06,0.009845788849347548,0.0155775075987842,0.03497942386831277,0.018011612750325822,0.023277797471345847,0.003368034292712999,0.026301663982823513,0.015039142974866172
2015-04-07,0.007282978973334953,0.015151515151515194,0.0061171432940817505,0.004190431847282033,-0.006351039260969945,0.017393957888312488,0.003922594142259377,-0.0030444489547393075
2015-04-08,-0.0197084548104956,-0.01732080339045522,-0.014895880832953396,-0.0017387272516516921,-0.0024404416037186955,0.001499700059987917,-0.0027350872623079963,0.0040716612377850745
2015-04-09,0.0070187960980252605,0.00271891993249584,0.03379108162320626,0.027055271713887576,0.017823858341099733,0.002096436058700218,0.01606373253232342,0.012368207623682065
2015-04-10,0.010750147666863516,-0.00037400654511459796,-0.007014925373134312,0.007461842849067231,0.009156461027812717,0.008965929468021433,0.007969151670951215,0.005607850991387966
2015-04-13,-0.0025712949976624457,-0.003835001403049262,-0.002855854501728509,-0.01223207271911125,-0.019621186344561687,-0.007701421800947809,-0.009053812802856515,-0.03186616211909981
2015-04-14,0.015116006561987251,0.021971830985915524,0.030449201085317998,0.008861622358554887,0.018625636279500226,0.006567164179104443,0.02007463646892295,0.008434478502365844
2015-04-15,0.01673785062911235,0.014424843807423678,0.015213575190169781,0.03603603603603607,0.015559341283361778,0.009193357058125809,0.027753248391573143,0.0
2015-04-16,-0.003973660308810108,-0.0022642876551037046,-0.005619596541786751,-0.0011956521739130374,0.00044732721986123953,0.007934175727299325,-0.0017184239597397885,0.019991840065279414
2015-04-17,-0.00911888749572549,-0.009531590413943329,-0.01912766265758596,0.010556099684405254,-0.007824726134585163,-0.012827988338192355,-0.010205336284273924,-0.012800000000000011
2015-04-20,0.0035660876567351666,0.01081477408120252,0.013591372433151156,-0.004199870773206984,0.005182514646236973,-0.0005906674542231548,-0.0019875776397515104,0.006280388978930354
2015-04-21,-0.0041265474552957294,-0.00507752289418807,-0.00859932954379833,-0.01276089542554334,-0.011768661735036956,-0.005910165484633653,-0.011451331839681375,0.00684517817596127
2015-04-22,0.006675874769797402,-0.002096053950606069,-0.0020582181711261477,0.009530069010844454,0.011455143472836623,-0.008620689655172388,0.0017627801561319637,0.02119576084783048
2015-04-23,0.000914703864623971,0.004292237442922364,0.0055981143193872965,0.009657118055555563,0.005830903790087418,0.005697151424287787,0.005656108597285103,-0.004307812805952591
2015-04-24,-0.006511309115832846,-0.0009093389106119334,-0.010987401113389979,-0.01547555077915097,-0.015719063545150465,0.008944543828264886,-0.003374578177727912,0.014355948869223143
2015-04-27,0.0004599287110498592,-0.001547283152816981,-0.006665679158643205,0.007859403995197018,0.006569260391890342,-0.0029550827423168264,-0.0042638575369951,-0.002132609538580834
2015-04-28,0.009079416159062085,0.012944393801276223,0.010140172979421304,0.0035741362504061337,0.011364915044446842,-0.02074688796680506,0.0034005037783374813,-0.00408004662910435
2015-04-29,0.0007972665148064624,0.005489560835133184,0.004723944493652309,0.017483272177854572,0.01301735647530042,0.015738498789346342,0.005146228191289025,0.00019508388607111034
2015-04-30,-0.005690224194833276,-0.005996598943882589,-0.0020570085218924563,0.003500212134068713,-0.007907742998352542,0.02056019070321805,-0.00012487512487518876,-0.03861907548273852
2015-05-01,0.01693945290145347,-0.018188366648658347,-0.007067137809187337,-0.017017228622767142,-0.0005535259603675098,-0.0008759124087591572,0.004995628824778391,0.04138770541692025
2015-05-04,0.0029262802476083863,-0.006603081438004522,-0.006227758007117464,-0.00021505376344081744,0.004984492689410753,-0.007890122735242432,-0.005840685969926667,-0.013637249172024074
2015-05-05,-0.0056110425317023906,-0.0029542097488921087,0.0026857654431514002,-0.010109701010970076,-0.04882618758955149,0.00471281296023554,-0.017624999999999957,0.005727829350187619
2015-05-06,-0.0047398713463491894,-0.00046296296296293663,0.00044642857142858833,0.0024989135158625573,0.005677867902665227,-0.016417472881852895,0.01017941213894894,-0.008051846032993002
2015-05-07,-0.006690100918471521,-0.003520148216767111,-0.009073330358470912,-0.022109027853039906,-0.016591773245765776,-0.01728763040238445,-0.02279884116387457,0.016630370223718143
2015-05-08,0.015867579908675808,0.010039973970437972,0.00825577904533169,0.024382134545051566,0.0,0.012132241431604447,0.0037380768239237724,0.02122687439143128
2015-05-11,-0.024834251039442565,-0.011872986654394903,-0.028137561411344356,-0.007140538786108523,-0.020152314001171633,-0.009289781240635156,-0.015667137536920492,-0.024790236460716958
2015-05-12,0.0027656141968194848,0.0018628912071535287,0.0018382352941177166,0.007627765064836034,0.019610187731675242,0.028433151845129997,0.0,-0.009190457567461847
2015-05-13,-0.00528614111698453,0.001301599107474903,-0.00015290519877683663,0.00043257272628967504,-0.01935029905007613,-0.012647058823529404,-0.006653620352250556,0.009275705545687761
2015-05-14,0.004736598890942659,0.006963788300835654,0.0004587857470561422,-0.003675278348286708,-0.009567089213107048,0.015192135835567411,0.0015760441292356783,0.023856081345326532
2015-05-15,0.004369322754972927,-0.0038727524204702785,0.005197187404463519,-0.000325485515894555,-0.002897850760685763,-0.010563380281690125,0.0072121688958824695,-0.012032085561497376
2015-05-18,-0.005724098454493417,-0.012774229380727533,0.004257907542579093,0.006620360321250265,0.01477355291838216,0.009489916963226581,0.005207655253222126,0.007925768412913274
2015-05-19,0.0016119746689694943,-0.015283638068448286,-0.013930950938824979,-0.023611859838274907,-0.01682577565632454,-0.004700352526439383,-0.018132366273798623,-0.0001917913310317992
2015-05-20,0.0016093803885504148,0.002190059036374062,-0.005221130221130273,0.0020980565371024485,0.0023061051098434,-0.004722550177095741,0.010288880094974293,0.0007673124880107259
2015-05-21,0.0009181682543325869,0.002280285035629405,0.012349490583513386,0.014104683195592299,0.011382901428917387,0.00029655990510077135,0.004308656482569504,-0.006517155453325731
2015-05-22,-0.007911936704506338,-0.005687742914020233,-0.007166819152180526,-0.00010866021949369897,-0.013529693486589984,-0.00029647198339751,0.0007800312012480794,-0.00559521512637467
2015-05-26,-0.013522884882108203,-0.015254075698350598,-0.01950545231147283,-0.01391001956096502,-0.012258769268115125,-0.017497034400948883,-0.0037672122629255162,-0.025611175785797444
2015-05-27,-0.0028119507908611003,-0.0017426662794075593,-0.00031328320802009906,0.0028653295128940395,-0.0017203244040304815,0.0,0.001303950971443585,0.005177220230983632
2015-05-28,0.0,0.001260789448162113,0.0006267627702914313,-0.0038461538461537835,0.001723289020187107,-0.012979172955025648,0.011850501367365497,0.01802694136291608
2015-05-29,0.0010574550581600682,-0.0023246803564509386,-0.002818665831506416,0.0013237727523440742,-0.005160973212091444,-0.008562691131498506,0.00592020592020584,0.006616073165985528
2015-06-01,-0.0008215962441315421,-0.003592233009708782,-0.0010992462311557834,-0.0013220226947228196,0.0007411067193676171,-0.008636644046884674,0.008955987717502596,0.0009665571235260829
2015-06-02,0.0001174674027957843,-0.00048718698236380355,0.007231567363621974,0.009376723662437884,0.011478647247593272,0.0006222775357808345,0.006974384986051194,-0.005021243723445307
2015-06-03,-0.0022316185106882516,-0.003996880483525021,-0.004214140783517966,-0.0015300546448087495,-0.00854179377669314,-0.0161691542288556,-0.013474373504596314,-0.008152173913043511
2015-06-04,-0.008593290170688687,-0.0076343349319761295,-0.012539184952978013,-0.014119964973730366,-0.018338461538461477,-0.012326169405815442,-0.013658412050038388,-0.01819960861056751
2015-06-05,0.0007124198527665908,0.001972581122398687,0.0006349206349206214,0.0011102475852115968,0.026328986960882574,0.009600000000000023,0.0231655234890644,0.005780346820809232
2015-06-08,0.006763170384432762,-0.011516881582832973,0.006186548223350263,-0.008872130420317146,-0.006352308819936429,-0.010459587955626048,-0.023526435618517572,-0.004558065794688941
2015-06-09,-0.0031820860341779146,0.0,-0.005833201954910885,0.005482824213941981,-0.00012294074256214796,0.0,0.003238341968911917,-0.011148715906828493
2015-06-10,0.007448569401749769,0.014041027683728306,0.01522359657469067,0.019697306921878432,0.01475470306160092,0.0064061499039078425,0.0174306003873466,0.02476343869538951
2015-06-11,-0.0014082854125101554,-0.006972404988706607,0.0001562011871291021,-0.010476918039943182,0.002665697322185858,-0.0022278803309993722,0.0007614213197969832,0.0222003929273085
2015-06-12,-0.01257492067222949,-0.012361550632911392,-0.008121193190691912,-0.005735083268997419,-0.01232628398791536,0.0019138755980860835,-0.014075576971848839,-0.019219680953296174
2015-06-15,-0.0035705784337062268,-0.005807549814759169,-0.0037789324515823475,-0.007986688851913464,-0.003548268689587743,0.019102196752626484,-0.0042443729903536755,0.0005878894767783879
2015-06-16,0.011466794075489823,0.007553630778527545,0.002528844634107738,0.002907301800290628,0.009700392927308525,-0.0006248047485160755,0.013691552570395275,0.002546024285154631
2015-06-17,0.0005904581955597207,-0.002798880447820883,-0.005360239634242414,-0.00022299029992190904,-0.011796181442295984,-0.007814942169427947,0.0036952089704382265,0.0021488571986716045
2015-06-18,0.008851646406231558,0.00491178829190051,-0.0025360595974005975,-0.011598081855693167,-0.0023381737632292877,0.0009451795841210189,0.0038085565570648364,0.012475633528265119
2015-06-19,-0.0031586335985026933,-0.007780548628428939,-0.009216589861751124,-0.02267855128060466,-0.006044159368446958,-0.02927289896128422,-0.014291134437839833,-0.0007701193685021014
2015-06-22,-0.0004694284708366629,0.008243691565296144,0.003688853247794657,0.004040637266220207,-0.00223380491437072,0.0071335927367055406,0.010520913523223088,-0.00019267822736026996
2015-06-23,-0.0011741223435482978,-0.0019942167713630755,0.009427932246724249,0.011843164309532035,0.008084577114427755,-0.0032195750160978064,0.007745048247841536,0.005781460782424305
2015-06-24,-0.004584459856588532,-0.008192626636027649,-0.005382301725502666,-0.00556818181818176,-0.0050586057988895325,-0.0041989664082688165,-0.0010079375078744903,-0.009771986970684002
2015-06-25,-0.008856872933396315,-0.009368389241462603,-0.00970873786407766,-0.009598902982516323,-0.007812499999999944,-0.020759000973078076,-0.009963425400428884,-0.0046439628482972525
2015-06-26,-0.0008340283569642248,0.002643888549928726,-0.0006428801028608027,0.0,0.004624421947256472,-0.00033123550844655725,0.008662420382165692,0.010303265940902044
2015-06-29,-0.012401621750536683,-0.01937119675456386,-0.018816339659054385,-0.011653397946232895,-0.020527494401592333,-0.0059642147117296125,-0.02323819146249057,-0.021550894746969355
2015-06-30,0.004588263704419339,-0.002275312855517622,0.006556302245533496,0.006187251926219953,0.015114949828527851,-0.0036666666666666475,0.0051719679337987,0.028711897738446426
2015-07-01,-0.009975961538461517,-0.003939048408831714,-0.022471910112359477,-0.0219282979463975,-0.020395395395395338,-0.026764804282368708,-0.02341137123745811,0.02791053335882242
2015-07-02,0.009348063615393904,-0.0022895202414403046,0.00816258537397971,-0.003440094899169538,-0.0011495721037169933,0.0223444482640082,-0.002897787144362472,0.0044634554584339755
2015-07-06,-0.007337021890786618,-0.011473870866798878,-0.024124256444150706,-0.006189739316748127,-0.006777493606138121,-0.010759919300605136,-0.024174372523117545,0.01388631734863914
2015-07-07,0.004119714043378206,0.005275931201857128,0.009989840839823846,0.008504012456581722,0.01918372602034241,0.03874915023793327,0.004061188574522772,0.014243973703433185
2015-07-08,-0.010860383733558654,-0.017948987089325012,-0.021626152556580038,-0.015201900237529703,-0.025644264780192032,-0.018324607329842892,-0.022381016583524288,-0.028267915016204542
2015-07-09,-0.004513846529218062,0.002351432235998278,0.00531185743660045,0.007597684515195314,0.009594191624530133,0.0006666666666666524,0.007998896703902886,-0.01093199925884744
2015-07-10,0.007598039215686331,0.006717850287907821,0.007840463610022172,0.004907241172950288,-0.008989341209708525,0.016988674217188592,0.0025995348200847958,0.020794304983139743
2015-07-13,0.0024324981756264027,0.002012498675987689,-0.003382377811601604,0.003930443068127829,-0.0038875210574056906,-0.005895840157222394,0.0019104803493449859,0.07873004220957971
2015-07-14,0.008371754428536736,0.010042283298097282,0.010181571355845943,0.011863803535413452,0.012098347860023319,0.020757825370675418,0.011304821574502837,0.00017012589316090524
2015-07-15,-0.0042112862471422735,-0.013710099424385162,-0.018646060809675784,-0.01946300855903401,-0.0232647814910026,-0.022918011620400285,-0.016026936026935997,-0.021772410273856117
2015-07-16,0.0018124697921700274,0.00254668930390502,-0.008045190003423465,0.0031089322013632087,-0.01013291222529275,-0.018169805087545447,-0.00807555433889958,0.016866631890106048
2015-07-17,-0.0036183813773971434,-0.014077053344623182,-0.012942191544434857,-0.0021456669448087595,-0.023132145705929207,-0.01917900403768507,-0.00800331171519247,0.0017099863201094636
2015-07-20,-0.010289311221401698,-0.0022544283413849482,-0.011013986013986059,-0.002269740771711835,-0.031845400108873205,-0.024013722126929652,-0.02309083321741545,-0.017924206213724772
2015-07-21,-0.0012230919765167383,0.010329244673983301,-0.001414177125684962,0.00933908045977013,-0.007731234186111852,-0.0123022847100175,-0.0005695571693009575,-0.006605249435077396
2015-07-22,0.0015919666911585802,-0.0041533546325878655,-0.011683483802442975,0.01138790035587198,-0.016007933135005096,-0.019572953736654828,-0.010685282803818207,-0.0013998250218722362
2015-07-23,-0.007947181807066947,-0.006095604748155356,-0.0320616156188429,0.008913910391742797,0.0030233227756983586,-0.005081669691470075,0.003168202764976942,-0.012966532328719152
2015-07-24,-0.014789253142716327,-0.025177533892834125,-0.03608438193930414,-0.03627063473610777,-0.015214583034304612,-0.000729660707770871,-0.018231409704277866,-0.00017752529735483777
2015-07-27,-0.008506379784838538,-0.01611479028697565,-0.027644461508926948,-0.013751507840772021,-0.02623524267599471,0.028842643300474594,-0.00965053370375781,-0.03302556818181817
2015-07-28,0.04062578854403228,0.03657168498990358,0.03139190523198428,0.009050880626223029,0.04999251609040568,0.030872959545777182,0.02746198139672227,0.0009181050312155189
2015-07-29,0.008001939864209464,0.009199134199134137,0.012633996937212798,0.016848484848484856,0.011546685673556493,0.012736660929432047,0.017818652105187453,0.023848835076132897
2015-07-30,-0.001563627616069226,-0.002359249329758701,-0.015689981096408286,-0.004410537608773448,0.010287485907553608,-0.01699524133242692,0.007623888182973405,-0.033506540046586715
2015-07-31,-0.04577761715455982,-0.048908954100827656,-0.03322450547340113,-0.008381226053639881,-0.017157204631050412,-0.02040110650069168,-0.016813787305590622,0.013533555802743864
2015-08-03,-0.014518368892816456,-0.032549728752260504,-0.012514898688915425,-0.008935039845447898,-0.009650865739426522,-0.03600423579244616,-0.011400883568476516,-0.026888604353393065
2015-08-04,-0.011401486036382276,-0.004556074766355147,0.003218668276000736,0.0023148148148147874,0.0038693035253653772,0.006957158549981739,-0.005333717745423159,-0.018984962406015132
2015-08-05,0.0,-0.013848139889684224,-0.015039101664327252,0.002795672784733244,-0.008422555317630313,-0.059636363636363654,-0.005362318840579776,-0.009771986970684002
2015-08-06,0.01192173124271092,0.013804593597524653,0.02361563517915317,0.013212121212121253,0.020875323927440296,0.002320185614849276,0.011073874398950972,0.009094427244582022
2015-08-07,-0.016135228582404983,-0.01690339241695032,-0.028639618138424774,-0.016030625672927425,-0.05048653222394583,0.019675925925925847,-0.00922323101311429,-0.018791946308724772
2015-08-10,0.024990238188207753,0.025552238805970157,0.027846027846027833,0.026626139817629152,0.03401158473191752,0.04615966704502455,0.03636363636363636,0.04084424467461396
2015-08-11,-0.016000000000000066,-0.0012807078821748682,0.003984063745019835,-0.0009474182851728837,0.013501867279517346,-0.009041591320072333,0.002807017543859689,0.04881712354487423
2015-08-12,0.016776358239773023,0.011774306365120134,0.022619047619047632,0.0055713608345187154,0.03401360544217675,0.04014598540145991,0.031490552834149754,0.03472968134622266
2015-08-13,-0.0017768752379743694,-0.01083074086876382,-0.027939464493597164,-0.008723329010963043,-0.003015350877192967,-0.004561403508771895,-0.01085481682496604,-0.014013840830449743
2015-08-14,-0.0036872218690401303,0.0016307513104251669,-0.006586826347305355,-0.002735164704483339,0.0030244707176244005,0.002114910116320011,0.006447187928669394,-0.0233374276188806
2015-08-17,0.005232261357835587,-0.03209675543667858,-0.004219409282700439,-0.004292869067493435,0.001096491228070347,0.04150545198733731,0.00463404661305696,0.0037729069349622863
2015-08-18,-0.011044814015488008,0.0025231286795625823,-0.0010088781275222813,-0.004191616766466998,0.004928806133625402,-0.007092198581560313,0.0006783340116674993,-0.006980490424199044
2015-08-19,-0.021437740693196428,-0.030321188878235872,-0.036962229852555005,-0.029825616355983207,-0.041553133514986525,-0.024829931972789012,-0.02209869848156195,-0.017664023071377016
2015-08-20,-0.021776203594385552,-0.0206402175256458,-0.014261744966442946,-0.01524730383042028,-0.004406538734896774,-0.01848622253226373,-0.023429918203244113,-0.022201834862385337
2015-08-21,-0.0327209333512136,-0.04391721352852082,-0.03425531914893616,-0.024420946626384665,-0.024271844660194213,-0.028784648187633342,-0.01717773992049963,-0.09213736160630506
2015-08-24,-0.04727575211423814,-0.048046462513199585,-0.05419695968274952,-0.046838709677419293,-0.07491952004682477,-0.0439077936333699,-0.050989455438393776,-0.052914427449359286
2015-08-25,-0.0001455180442375599,-0.029118136439268003,-0.01723736314931288,-0.01827534858535276,-0.012970578930718133,0.0034443168771526927,0.00030441400304407945,-0.04474028808380614
2015-08-26,0.0551593654489886,0.04384461582405038,0.028916804930078192,-0.03350799779371198,0.03846153846153844,0.03966437833714732,0.021302495435179637,0.03998172264107836
2015-08-27,0.0324137931034482,0.06225201805992608,0.056668970283344874,0.05364531316878286,0.06759259259259275,0.04402054292002932,0.05080452920143022,0.0252636203866432
