Date,Portfolio Return,Portfolio Value
2015-08-25,-0.009962004579429308,100.62311102679132
2015-08-26,0.06116384798741349,106.77760769365462
2015-08-27,0.027829466418803694,109.74917154124537
2015-08-28,0.00021790185943956539,109.77308608979615
2015-08-31,-0.010435294115486564,108.6275716504845
2015-09-01,-0.038538203606942864,104.44126017689035
2015-09-02,0.03367633242422671,107.95845877341246
2015-09-03,-0.00683011043240579,107.22109057787773
2015-09-04,-0.013925499164447177,105.72798337062439
2015-09-08,0.028092686370743525,108.69816644806653
2015-09-09,-0.014249081673497617,107.1493173965886
2015-09-10,0.013104072834213916,108.55340985588981
2015-09-11,0.009067220026079972,109.5376875076344
2015-09-14,-0.0007285564673116943,109.45788311698634
2015-09-15,0.014526367374198499,111.04790853914575
2015-09-16,0.0030878863705426736,111.39081186240104
2015-09-17,-0.004799968119190089,110.85613951669082
2015-09-18,-0.010925128279309361,109.64502197192195
2015-09-21,0.012807529586580957,111.04930383484867
2015-09-22,-0.014396537332948966,109.45057838639228
2015-09-23,0.004116053601965745,109.90108283379682
2015-09-24,0.0024554126833633803,110.17093534650229
2015-09-25,-0.004411659410436932,109.68489870282426
2015-09-28,-0.022994483733433727,107.16275108379884
2015-09-29,-0.009126816793142253,106.1846962876079
2015-09-30,0.01995813223900882,108.30394449787497
2015-10-01,0.0005995437792747072,108.36887745406958
2015-10-02,0.01562158808360272,110.06177141873948
2015-10-05,0.015299567715327667,111.7456689434294
2015-10-06,0.00097424531182563,111.85453663751434
2015-10-07,0.0002081459073192259,111.87781870153054
2015-10-08,-0.0006930837162557983,111.80027800717829
2015-10-09,0.007932578214822161,112.68714245690909
2015-10-12,0.001576802444754211,112.8648278186275
2015-10-13,0.0005646915445675132,112.92856163257576
2015-10-14,-0.0050995965212284645,112.35267153252694
2015-10-15,0.014429431439634571,113.97385670346532
2015-10-16,0.002925827685749115,114.30732456885991
2015-10-19,0.004551113384678812,114.82755016367207
2015-10-20,0.00040023150311561365,114.87350776667316
2015-10-21,-0.006686498797005671,114.10540619518348
2015-10-22,0.01784186580626781,116.14125954028762
2015-10-23,0.050317405386752154,121.98518637870427
2015-10-26,-0.0006536090068520537,121.90545576218462
2015-10-27,-0.005821507667871923,121.19578221670963
2015-10-28,0.019713525478401883,123.5849783573136
2015-10-29,-0.00015823083330766363,123.56542340320381
2015-10-30,-0.009039804429794013,122.44841614135416
2015-11-02,0.010211549413022046,123.69880419332787
2015-11-03,0.009465754312350728,124.86970668255348
2015-11-04,0.002035952644676163,125.12393549211377
2015-11-05,0.00020112141963844396,125.1491005956507
2015-11-06,0.011612971932136383,126.60245358820009
2015-11-09,-0.008727472390681404,125.49753416991655
2015-11-10,-0.01332100638741478,123.8257807156343
2015-11-11,0.0005392581139252038,123.89255477259832
2015-11-12,-0.007150834027606225,123.00661967616335
2015-11-13,-0.020338278325001166,120.50487680937198
2015-11-16,0.01552495456036469,122.37570954613982
2015-11-17,-0.005688788380909693,121.67954003156815
2015-11-18,0.023035054163257972,124.48243482675565
2015-11-19,0.0035352182736369496,124.92250740510202
2015-11-20,0.00836815524026773,125.96787834007141
2015-11-23,-0.005817013875921628,125.23512144384681
2015-11-24,0.0016843283458264323,125.44605850878769
2015-11-25,-0.005551450264757586,124.74965095406628
2015-11-27,0.002462307295501614,125.05682292972176
2015-11-30,0.0003644975221557031,125.10240583180831
2015-12-01,0.011176115935192684,126.50056482315613
2015-12-02,-0.0064672336319165705,125.68245611587537
2015-12-03,-0.009484987710798167,124.49035956415335
2015-12-04,0.027910046780755798,127.96489132334199
2015-12-07,-0.006093903076497004,127.18508567842306
2015-12-08,0.001141903171633223,127.3303187311437
2015-12-09,-0.017567370701414054,125.0934598204645
2015-12-10,0.003422787284368618,125.52162812409567
2015-12-11,-0.021869069238460756,122.77658694772549
2015-12-14,0.008691355905234274,123.8436819617181
2015-12-15,-0.002965899635757349,123.476374030497
2015-12-16,0.014292767689744322,125.24119315968689
2015-12-17,-0.013180723126337423,123.5904236686369
2015-12-18,-0.024118048566950864,120.60966382818668
2015-12-21,0.011668161615034393,122.01695687806894
2015-12-22,0.004573559118705138,122.57500864383528
2015-12-23,0.0077800410271462615,123.52864723998712
2015-12-24,-0.0029048466523915874,123.16981546257759
2015-12-28,0.0029547508737042603,123.53375158242963
2015-12-29,0.014106381448405892,125.276365804004
2015-12-30,-0.008110806864456682,124.2602733962867
2015-12-31,-0.01592444127599973,122.28149796964787
2016-01-04,-0.013032984858862546,120.68780505809043
2016-01-05,-0.005045066876435336,120.07892701040217
2016-01-06,-0.015562024336199042,118.21025582600163
2016-01-07,-0.03446902667349894,114.13566336485404
2016-01-08,-0.0035225034433258987,113.73362009764504
2016-01-11,0.006512884127901478,114.47435398678776
2016-01-12,0.013695911399182185,116.04218459646943
2016-01-13,-0.02793435213839378,112.80062134904315
2016-01-14,0.01958403802534958,115.00971300682588
2016-01-15,-0.032003251169842054,111.32902827449698
2016-01-19,-0.002048686150698566,111.10095003610029
2016-01-20,0.0009641308342832117,111.20806588774825
2016-01-21,0.0010460932187315519,111.32439989134167
2016-01-22,0.03580726001289243,115.31062162403016
2016-01-25,-0.013374985087473631,113.76834377938145
2016-01-26,0.004604404790598334,114.29217928649769
2016-01-27,-0.03358572284145043,110.45359383003601
2016-01-28,0.023126112697470908,113.0079560887901
2016-01-29,0.04194445964987445,117.74801374307113
2016-02-01,0.00012221363233334533,117.7624041555307
2016-02-02,-0.017405953852306973,115.71263718326281
2016-02-03,-0.00590423132649971,115.02944300593349
2016-02-04,-0.005658886146092217,114.37850448451451
2016-02-05,-0.036420393041770305,110.21279439565859
2016-02-08,-0.011564599936319064,108.938227520609
2016-02-09,-0.0004639991026450142,108.8876802807957
2016-02-10,0.00454748232127922,109.38284508187773
2016-02-11,-0.004293543332577969,108.91320509667803
2016-02-12,0.010502500501314745,110.0570660878057
2016-02-16,0.019216610440613374,112.17198985305188
2016-02-17,0.021227737033003343,114.5531473561212
2016-02-18,-0.009000155838335916,113.52215117814426
2016-02-19,0.001174299265968408,113.65546015694392
2016-02-22,0.014238356397843563,115.27372710521941
2016-02-23,-0.020102384012316007,112.95645037641937
2016-02-24,0.008394505516794189,113.90466392226172
2016-02-25,0.010678451734124031,115.12098937824722
2016-02-26,-0.005113521289605275,114.53231574818112
2016-02-29,-0.006394707415871831,113.79991509930926
2016-03-01,0.03587440805593086,117.88241969031216
2016-03-02,0.001625223582830404,118.07400497879398
2016-03-03,-0.003611613569297769,117.64756730023124
2016-03-04,0.0036913906677032747,118.0818504322413
2016-03-07,-0.017409888292215608,116.02605860687787
2016-03-08,-0.002616453335011161,115.7224818388877
2016-03-09,0.010738954381456292,116.96522029226442
2016-03-10,-0.001967824535124257,116.73505326201709
2016-03-11,0.016646948872683236,118.67833572531984
2016-03-14,0.0028515124232761516,119.01674847401434
2016-03-15,0.009197284121943107,120.11137932499969
2016-03-16,0.012726426655045812,121.63996798441568
2016-03-17,0.001685776534430378,121.84502578809268
2016-03-18,-0.0025492559419951436,121.53441163209983
2016-03-21,0.003984801152296793,122.01870209561513
2016-03-22,0.002391402654834492,122.31049794374603
2016-03-23,-0.00101251994638465,122.18665612492575
2016-03-24,-0.00045925917221954733,122.13054078237754
2016-03-28,-0.004105859298966305,121.62908996581842
2016-03-29,0.020147481443367227,124.07960979887841
2016-03-30,0.009222618278528447,125.22394867620223
2016-03-31,-0.003061161799620113,124.84061790811704
2016-04-01,0.01003470338303106,126.0933564789793
2016-04-04,-0.0018092677446285399,125.86521983628994
2016-04-05,-0.010452334102233191,124.54963450671
2016-04-06,0.010512162689337898,125.85892052754211
2016-04-07,-0.013633629490053327,124.14300663705154
2016-04-08,-0.0007404816343654329,124.0510810206019
2016-04-11,-0.0007497292835529661,123.95807629250434
2016-04-12,0.008699720392831208,125.03647689668237
2016-04-13,0.013535419927726153,126.72889811776241
2016-04-14,0.0019329817948610442,126.97386277070684
2016-04-15,-0.004215619858414057,126.43858923331112
2016-04-18,0.0007310947261806696,126.53102781908532
2016-04-19,-0.006409762013566631,125.71999404343302
2016-04-20,-0.0021325105841982555,125.45189482549006
2016-04-21,-0.0012934237125716765,125.28963236993572
2016-04-22,-0.032899039496065145,121.16772380614972
2016-04-25,0.00012997146170041127,121.18347215232373
2016-04-26,-0.009921791308365948,119.9811150316052
2016-04-27,-0.020556359070492764,117.51474014933743
2016-04-28,-0.018494598918109468,115.34135216330958
2016-04-29,-0.004397975491466951,114.83408372334269
2016-05-02,0.007761881903921001,115.72541231974824
2016-05-03,-0.004002257305403654,115.26224944287068
2016-05-04,-0.003401501285920058,114.87018475317272
2016-05-05,-0.001246211771176584,114.72703217677609
2016-05-06,0.005389453928954011,115.34534823109846
2016-05-09,2.370023812479162e-06,115.34562160232043
2016-05-10,0.012954233103416857,116.83983567201541
2016-05-11,-0.007426203700649799,115.97215925196457
2016-05-12,-0.006630231105216661,115.20323703435305
2016-05-13,0.006776592827612399,115.98392246415779
2016-05-16,0.01939441138640072,118.23336237063606
2016-05-17,-0.0120059131587674,116.81386288954512
2016-05-18,0.008255740649152014,117.7782478457868
2016-05-19,-0.006417194672471961,117.02244190117773
2016-05-20,0.009686883469992004,118.15602465924833
2016-05-23,-0.0011744739473765805,118.01725348656046
2016-05-24,0.021775238194517904,120.58710729229313
2016-05-25,0.009235034992118953,121.70073344773584
2016-05-26,0.0023384263791296203,121.98532165318943
2016-05-27,0.005965272082743079,122.71299728695163
2016-05-31,0.0019244350464226912,122.94915047958222
2016-06-01,-0.0044032607026694304,122.40777331684889
2016-06-02,-0.0037931334099238277,121.94346430224637
2016-06-03,-0.005137120365506467,121.31702604833889
2016-06-06,0.002870738621570833,121.66529552046995
2016-06-07,0.000984977373880713,121.78513308374414
2016-06-08,0.0039064981792641396,122.26088648439725
2016-06-09,0.0012030421408991692,122.40797148302168
2016-06-10,-0.010465111460078575,121.12695841784975
2016-06-13,-0.014046253374334761,119.42557846945013
2016-06-14,7.364531929976624e-05,119.43437360430907
2016-06-15,-0.0021270081846228818,119.18033571412741
2016-06-16,0.003064823875403363,119.54560245250266
2016-06-17,-0.017214848261969274,117.48764304589713
2016-06-20,0.001993422708432913,117.72184558150508
2016-06-21,0.00910336286891418,118.7935102594318
2016-06-22,-0.003062074667923128,118.42975566095274
2016-06-23,0.012400478387929457,119.89834128651415
2016-06-24,-0.03759672436098938,115.39055639782525
2016-06-27,-0.018520761771780428,113.25343539206794
2016-06-28,0.019942242240220644,115.51196283519374
2016-06-29,0.013978282461300126,117.12662167936328
2016-06-30,0.006741546501223676,117.91623624594595
2016-07-01,0.0023023730065573943,118.18772340531346
2016-07-05,-0.00384289896627681,117.73353992521258
2016-07-06,0.005443011529159095,118.37436494039422
2016-07-07,0.0028278837759152624,118.70911388649343
2016-07-08,0.015730264050478195,120.57643959312625
2016-07-11,0.0075924229948106,121.49190692572549
2016-07-12,0.008033263650257983,122.46788344543245
2016-07-13,-0.0020983906350351064,122.21089798571798
2016-07-14,0.0109491622485426,123.5490049363037
2016-07-15,-0.001436675599219824,123.37150509560384
2016-07-18,0.011619826914788408,124.8050606310317
2016-07-19,-0.001877553406856846,124.57073246425092
2016-07-20,0.017608940852103537,126.76429112411714
2016-07-21,-0.005960093409760047,126.00876410799539
2016-07-22,0.005812022922210376,126.74112993339045
2016-07-25,-0.002345308498705232,126.44388288422218
2016-07-26,-0.00026975292738723575,126.40977427666394
2016-07-27,0.018082652260058583,128.69559826718134
2016-07-28,0.007186337020712045,129.62044820941148
2016-07-29,0.007672306591686775,130.61493602862595
2016-08-01,0.00683761326798728,131.5080304482126
2016-08-02,-0.006218396026762583,130.69026143418606
2016-08-03,0.004998075117040657,131.3434611778998
2016-08-04,0.0057533479008582255,132.09912580455912
2016-08-05,0.012148151344937564,133.70388597736684
2016-08-08,0.0026949640241033064,134.06421313995867
2016-08-09,0.0026857301541134207,134.42427343977616
2016-08-10,-0.0033899215262021914,133.96858570159856
2016-08-11,0.0030229805797343254,134.37357013446896
2016-08-12,0.0027609255751398654,134.74456556087608
2016-08-15,0.003816745802818262,135.25885131593313
2016-08-16,-0.00620525991592874,134.4195349875878
2016-08-17,0.00038247856267933694,134.4709475781259
2016-08-18,-0.00027600197172585365,134.4338333314545
2016-08-19,9.676161727504181e-05,134.44684136658415
2016-08-22,-0.0009462518116411081,134.3196207993716
2016-08-23,0.0025341021550116544,134.66000043989962
2016-08-24,-0.005095626513539466,133.97382337134482
2016-08-25,-0.0008018928041984177,133.8663907264324
2016-08-26,0.00040925952206942885,133.92117682152227
2016-08-29,0.002188813596149104,134.21430531416152
2016-08-30,-0.004672224327679347,133.58722597175012
2016-08-31,-0.002735045473595431,133.2218588340259
2016-09-01,0.005186829540116155,133.91285790681542
2016-09-02,0.0038385478125756286,134.42688881460936
2016-09-06,0.006067259800260586,135.24249167318834
2016-09-07,0.002369939000106126,135.56300812867616
2016-09-08,-0.009551825648042092,134.26813391070692
2016-09-09,-0.023393387699230564,131.12714739848155
2016-09-12,0.017354459765945945,133.40278820223176
2016-09-13,-0.001490580469723034,133.20394061153092
2016-09-14,0.009501983773660435,134.46964229380933
2016-09-15,0.019732638106204507,137.12308308146382
2016-09-16,-0.0014885775541166831,136.91896473783748
2016-09-19,-0.0043009256645182795,136.33008644843724
2016-09-20,-7.368641239818174e-05,136.32004077346494
2016-09-21,0.009233756385939089,137.5787868204884
2016-09-22,0.006167674326642188,138.4273279718517
2016-09-23,-0.009127923016195017,137.16377397878705
2016-09-26,-0.006818118228052194,136.22857515119384
2016-09-27,0.011215444960238834,137.75643923781382
2016-09-28,0.0034022038581817287,138.2251147268781
2016-09-29,-0.009874120436876008,136.8602632966639
2016-09-30,0.005322225132611361,137.5886644296372
2016-10-03,-0.0027243098139333884,137.21383028084554
2016-10-04,-8.423907538855527e-05,137.20227151465215
2016-10-05,0.0030092744217217688,137.61515080092332
2016-10-06,0.0026107925884109985,137.9744354166874
2016-10-07,-0.0006699487354808995,137.88199961815133
2016-10-10,0.01068110029482238,139.35473108492346
2016-10-11,-0.007768248645666209,138.27218888390584
2016-10-12,0.003049973360566657,138.69391537650898
2016-10-13,-0.00635444386258195,137.81259267716726
2016-10-14,0.005001343885550069,138.50184084490502
2016-10-17,-0.001489497230860116,138.2955427364975
2016-10-18,0.007668662192993704,139.35608453654044
2016-10-19,0.002412579531312531,139.69229217365717
2016-10-20,-0.0016195777390332865,139.46604964693816
2016-10-21,0.011160225161032822,141.02252216331777
2016-10-24,0.015656604640109716,143.23045603817994
2016-10-25,-0.001427706418070215,143.0259649968311
2016-10-26,-0.010039422080921038,141.59006696569688
2016-10-27,-0.008191712770610607,140.43020180594237
2016-10-28,0.00016126055624151876,140.45284765839872
2016-10-31,-0.0020003140641301725,140.1718978518805
2016-11-01,-0.011112146443987983,138.61428719561866
2016-11-02,-0.008394991672609275,137.45062140890678
2016-11-03,-0.013683784060881578,135.56977678651333
2016-11-04,-0.004963391405658063,134.89689092154418
2016-11-07,0.024060917583357166,138.1426338962586
2016-11-08,0.006298333945380111,139.0127023366316
2016-11-09,-0.00521419542870167,138.28786293957646
2016-11-10,-0.025966778247261218,134.69697266833683
2016-11-11,0.0149821380777186,136.71502131150453
2016-11-14,-0.02591763624767593,133.17169111955968
2016-11-15,0.017391803130391556,135.48778695405235
2016-11-16,0.01624605017800371,137.68892833941456
2016-11-17,0.008118062179564872,138.80669562111157
2016-11-18,-0.003570907701558302,138.31102972269028
2016-11-21,0.014364993157697369,140.2978667182908
2016-11-22,0.0007216538993134609,140.39911322087343
2016-11-23,-0.006896040846742658,139.43091520125583
2016-11-25,0.0026819729013986765,139.80486513744282
2016-11-28,-0.0007209877241138938,139.70406754590732
2016-11-29,0.0028790215878830732,140.10627857228707
2016-11-30,-0.014547976791627311,138.06801568325616
2016-12-01,-0.01881471495168031,135.47030532423156
2016-12-02,0.002881787507220287,135.86070195771424
2016-12-05,0.012270740475314222,137.52781337223135
2016-12-06,0.00028071818999021335,137.5664199310745
2016-12-07,0.017328454580121427,139.95023339060003
2016-12-08,0.0022865285331281865,140.2702335924656
2016-12-09,0.01234752534018724,142.00222385622254
2016-12-12,-0.005266452641368945,141.25437586931469
2016-12-13,0.013523890449132762,143.16468457403192
2016-12-14,0.002183737376152718,143.47731864668134
2016-12-15,0.0031887070620431196,143.93482578589303
2016-12-16,-0.0033354794842067096,143.45473412742132
2016-12-19,0.0075563686926193255,144.5387309891898
2016-12-20,0.003709988132500451,145.07496796584635
2016-12-21,-0.00039589482931199634,145.01753353616607
2016-12-22,-0.003665202224082444,144.48601494971837
2016-12-23,0.0007723891520985657,144.59761438029548
2016-12-27,0.007351483848706485,145.66062140697372
2016-12-28,-0.009447588730457148,144.2844797616978
2016-12-29,-0.00023388069364769972,144.25073440748855
2016-12-30,-0.012026492247603144,142.51590406842584
2017-01-03,0.007669312859767803,143.60890312421924
2017-01-04,0.00253326666331973,143.97270277105974
2017-01-05,0.0036072701768611443,144.49205120804788
2017-01-06,0.012859493117017786,146.35014574602155
2017-01-09,0.0054558985052787605,147.1486172874446
2017-01-10,-0.000975398412089427,147.00508875980128
2017-01-11,0.005834490827777319,147.86278860180695
2017-01-12,-0.003830096391304837,147.29645986877492
2017-01-13,0.001834304958463086,147.56664649547628
2017-01-17,-0.0012779358940487695,147.3780657811553
2017-01-18,0.0024268311298674336,147.73572745905267
2017-01-19,-0.0013794488213481656,147.53193358393827
2017-01-20,0.0033444329533486392,148.02534424428765
2017-01-23,0.007341691369272253,149.1121006365595
2017-01-24,0.006411883749086376,150.06819009142316
2017-01-25,0.010188371318646864,151.59714053519184
2017-01-26,0.003485080721291275,152.1254688070739
2017-01-27,0.004003377177646967,152.73448443703498
2017-01-30,-0.010539285968969346,151.12477202822996
2017-01-31,-0.0066203774782100005,150.12426899109465
2017-02-01,0.015545264393444126,152.45799044443376
2017-02-02,-0.0027245145194477265,152.04261643586207
2017-02-03,0.006910561104785495,153.09331622727356
2017-02-06,0.004744290546721532,153.81963540021684
2017-02-07,0.004065986602713416,154.4450639769884
2017-02-08,0.0024021208931575967,154.81605969201257
2017-02-09,0.0029423571829009323,155.2715838372758
2017-02-10,-0.0004906986585595068,155.19539227937443
2017-02-13,0.004745742961193095,155.93190971989387
2017-02-14,0.003645251264532794,156.50032071098133
2017-02-15,0.0008395560557391225,156.63171150295935
2017-02-16,0.000396057590694519,156.69374668124357
2017-02-17,0.0021924281185084615,157.03728645746196
2017-02-21,0.004712056378200895,157.7772550047292
2017-02-22,0.002578128239170086,158.18402500135565
2017-02-23,-0.004771068444094799,157.42931819131178
2017-02-24,0.000351511772662945,157.48465645001832
2017-02-27,0.0014411521056949992,157.7116157942759
2017-02-28,-0.0041839973437451956,157.0517508127149
2017-03-01,0.01606130865597067,159.57420745747848
2017-03-02,-0.009382347483195842,158.07702679375683
2017-03-03,0.0029062600195539495,158.5364397367375
2017-03-06,-0.0014503828189526894,158.3065012083654
2017-03-07,0.0021955733928913333,158.65407475034021
2017-03-08,0.001917888639746106,158.95835559795333
2017-03-09,4.720429583920027e-07,158.95843063312577
2017-03-10,0.004204211837968394,159.62672554893842
2017-03-13,0.0023651002518874876,160.00425875774218
2017-03-14,-0.002503346684180822,159.60371262712619
2017-03-15,0.006516890695084461,160.64383257684685
2017-03-16,0.001098434848616005,160.8202893607645
2017-03-17,0.0010479163055400953,160.98881556424732
2017-03-20,0.0029474784523479446,161.46332662919195
2017-03-21,-0.014557727670343214,159.1127874913765
2017-03-22,0.008727947525926375,160.50151555130512
2017-03-23,-0.004092239963660383,159.844704835138
2017-03-24,0.0003096591561120606,159.89420221154623
2017-03-27,0.0018374292505219923,160.1879964956786
2017-03-28,0.00837332850310727,161.52930321259151
2017-03-29,0.0038824683854700973,162.15643562564142
2017-03-30,0.001070616244731107,162.33004293980994
