Date,Portfolio Return,Portfolio Value
2015-01-05,-0.02822610161255306,100.0
2015-01-06,-0.024145927207819055,97.58540727921809
2015-01-07,0.008987789047497455,98.46248433395782
2015-01-08,0.018076701943364876,100.24236131586602
2015-01-09,-0.013695145977316494,98.86952754453434
2015-01-12,-0.01025327409741833,97.85579117873797
2015-01-13,-0.004339141160669467,97.43118108742443
2015-01-14,-0.02301894501785453,95.18841808694839
2015-01-15,-0.024985415492729663,92.81009591095031
2015-01-16,0.011284097835536064,93.85737411333496
2015-01-20,-0.0011809406962371275,93.74653412060258
2015-01-21,0.006210661643279371,94.32876212425577
2015-01-22,0.025647932558770244,96.74809985357096
2015-01-23,-0.01187028389832051,95.59967244168602
2015-01-26,0.002667996445595638,95.85473202796054
2015-01-27,-0.011545763897646296,94.74801592349355
2015-01-28,-0.019920642900779682,92.86057453272426
2015-01-29,0.012926287853719166,94.06091704939598
2015-01-30,-0.016830461157792333,92.4778284385298
2015-02-02,0.017553358107102096,94.10112487807847
2015-02-03,0.02079000153107531,96.05748740836962
2015-02-04,-0.007107385977202553,95.37476976935807
2015-02-05,0.007652524520188268,96.10462753362538
2015-02-06,0.01727884756722759,97.76520474328407
2015-02-09,-0.0031895915820520492,97.4533736692173
2015-02-10,0.01106501641823269,98.53169684887935
2015-02-11,-0.001024757959105196,98.43072570830932
2015-02-12,0.010188992926857543,99.43363567633673
2015-02-13,-0.0010952001172612074,99.3247359468843
2015-02-17,0.005115672642523113,99.83284878129362
2015-02-18,-0.010882406697796955,98.74642711905592
2015-02-19,-0.002375994652296905,98.51180613628762
2015-02-20,0.00900115901151387,99.39852656783177
2015-02-23,-0.005328759013463222,98.86885577345848
2015-02-24,0.013824907508254491,100.23570855997349
2015-02-25,0.0029342974680412527,100.52982994580834
2015-02-26,-0.0030353091035323606,100.22469083779727
2015-02-27,-0.009676458521347898,99.2548707740904
2015-03-02,0.011032940773918875,100.34994388486392
2015-03-03,-0.0015897348761473224,100.19041407925073
2015-03-04,-0.0061142481451444755,99.57782502580541
2015-03-05,0.00433833886773201,100.00982737447909
2015-03-06,-0.007411581127146349,99.26859642538123
2015-03-09,0.0025784770554105624,99.52455822358688
2015-03-10,-0.021996917260457,97.3353247509591
2015-03-11,0.007672019087261868,98.0820832203133
2015-03-12,0.023248463678264115,100.36234096954924
2015-03-13,-0.007350094083359684,99.62466832099682
2015-03-16,0.010482962976194055,100.66903003052144
2015-03-17,-0.0032137213801678058,100.34550781639159
2015-03-18,0.004128757524810803,100.75981008686948
2015-03-19,-0.012540744560599032,99.49620704659557
2015-03-20,0.011648504205523413,100.65518903281148
2015-03-23,-0.007721468448138933,99.87798316655316
2015-03-24,-0.007800030871781315,99.09893181444279
2015-03-25,-0.014965960744155708,97.61582109112008
2015-03-26,-0.002852725650739056,97.3373499343755
2015-03-27,-0.0008031990592321939,97.25916866648005
2015-03-30,0.0154454438267469,98.76137969275426
2015-03-31,-0.006527606933089395,98.11670422595036
2015-04-01,-0.0003799530858744354,98.07942448140388
2015-04-02,0.006153878849710413,98.68299337731176
2015-04-06,-0.0017975767219786467,98.50560312556154
2015-04-07,0.0010174041228867077,98.60582313230893
2015-04-08,0.0047878564871947984,99.07793366226814
2015-04-09,0.006469268314938974,99.71889539921908
2015-04-10,0.0023053112748831063,99.9487784931018
2015-04-13,0.0031793914404009463,100.26655478392131
2015-04-14,0.00731485594066873,100.99999018783286
2015-04-15,0.010461051316159799,102.05655626811942
2015-04-16,0.00010063159747202347,102.06682638240919
2015-04-17,-0.015376082729485877,100.49743841601719
2015-04-20,0.004193789410945276,100.9189035090734
2015-04-21,-0.006852134187299511,100.22739364019411
2015-04-22,0.010114198530772599,101.24111339769293
2015-04-23,-0.0011485380348313324,101.12483412826701
2015-04-24,-0.001580291800377757,100.96502738207955
2015-04-27,-0.0035111073348942185,100.61052833387053
2015-04-28,0.005470059363878561,101.16087389648798
2015-04-29,0.00711099693215019,101.88022856041954
2015-04-30,-0.005819716355818676,101.28731452793193
2015-05-01,0.00738707348139556,102.035531363083
2015-05-04,0.014073795292007205,103.4715585439982
2015-05-05,-0.006297458679464552,102.81995067956758
2015-05-06,-0.007450586733776968,102.0538817190668
2015-05-07,0.005630308508954383,102.62847655768148
2015-05-08,0.013665585573905636,104.03095478640005
2015-05-11,0.0011990641687337745,104.15569457672359
2015-05-12,-0.004569098043627871,103.67979699640038
2015-05-13,0.0028653487178657054,103.97687576979261
2015-05-14,0.00831572779210884,104.84151916536813
2015-05-15,-0.004578623171041464,104.36148935643038
2015-05-18,0.007526432817563007,105.14695909481237
2015-05-19,0.008840686286042397,106.07653037410094
2015-05-20,-0.004691438970199267,105.57887880568035
2015-05-21,-0.0013630222589980537,105.43497244378814
2015-05-22,0.001214746058038561,105.56304916094363
2015-05-26,-0.010326800583217877,104.47292060330214
2015-05-27,0.01120230974707731,105.64325862008214
2015-05-28,-0.0010615224493970665,105.53111592942946
